ID,CT,MS,MC,B_Depth,LAT_ACCEL,LONG_ACCEL,E_Status,A_Depth,F_Economy,Inhibit,Elevation,HR
Train_21219,-0.227967694401741,0.0,0.3172174394130707,44,0.1099999999999994,0.0209999999999994,0,0,33.8823529344,D,10.23541831970215,77.414
Train_21220,-0.0563541203737258,0.1836104989051818,-0.4756613075733185,0,-0.1016666666666676,0.0191666666666659,1,0,5.88235294,D,8.197872161865234,85.762
Train_21221,-0.5812392830848694,0.066844955086708,0.3685771822929382,0,0.0999999999999995,0.1525000000000002,0,0,33.8823529344,D,9.796488761901855,79.5177
Train_21222,-1.322138826052348,59.73412068684896,2.5024915536244707,0,0.0850000000000002,0.2050000000000001,0,0,33.8823529344,D,9.765731811523438,79.3433
Train_21223,-1.4250598549842834,49.85289001464844,2.9530616998672485,0,0.1145454545454543,0.0436363636363631,0,0,33.8823529344,D,9.314285278320312,80.05579999999999
Train_21224,-1.007925033569336,36.41825866699219,0.1268265545368194,0,-0.1350000000000006,3.06,1,57,26.45264206848813,D,8.315845489501953,83.7547
Train_21225,-0.3808399736881256,-76.57261657714844,-1.831072449684143,0,-0.0333333333333333,2.30125,1,56,21.824526416372883,D,8.273310661315918,76.37700000000001
Train_21226,-0.323154091835022,0.0,-0.3631054162979126,0,0.1983333333333325,0.1166666666666659,1,0,9.8823529392,D,9.08170223236084,75.33
Train_21227,-0.1704421937465667,-1.394798447747203e-12,-1.0413941144943235,0,0.1724999999999999,0.0614285714285718,0,0,33.8823529344,D,9.2035493850708,81.41340000000001
Train_21228,-0.343185693025589,1.0483537912368774,0.8985981941223145,12,0.0024999999999999,-0.0575000000000005,0,0,33.8823529344,R,8.19605541229248,97.3362
Train_21229,-0.8868582844734192,-20.92411994934082,2.082822799682617,0,0.0179999999999992,0.5959999999999993,0,0,12.970257763433708,D,8.417957305908203,75.90400000000001
Train_21230,-0.2272279411554336,0.0,0.2740938067436218,39,0.0650000000000003,0.0849999999999999,0,0,33.8823529344,D,8.891008377075195,76.6632
Train_21231,-0.0521427430212497,-3.6470134258270255,-1.1436355113983154,0,-0.0285714285714284,0.2528571428571428,1,0,6.110516932824242,D,8.348116874694824,76.854
Train_21232,0.3145586848258972,50.499961853027344,-0.1362074464559555,0,0.2599999999999998,-0.5299999999999994,1,0,6.8235294104,D,8.092842102050781,86.5944
Train_21233,-0.6579998135566711,7.126246929168701,0.762488603591919,0,0.2675,0.1024999999999999,0,0,33.8823529344,D,9.35987949371338,79.784
Train_21234,-0.6275984644889832,-4.469596862792969,2.773120164871216,1,0.0588888888888892,0.0600000000000005,0,0,33.8823529344,P,8.914152145385742,78.72
Train_21235,-1.0519591569900513,-0.0451593287289142,1.2988791465759275,0,0.0295454545454543,1.252727272727273,0,29,33.8823529344,D,8.820968627929688,79.023
Train_21236,-0.0247207507491111,81.2192611694336,-4.256430625915527,0,-0.1522222222222224,-0.1016666666666671,1,0,6.4522058810625,D,8.150256156921387,77.622
Train_21237,-0.1846743077039718,0.2151839733123779,-0.559317946434021,0,0.1224999999999995,0.4150000000000005,1,0,9.666103515191644,D,8.10936450958252,73.7862
Train_21238,-0.6029926091432571,38.66233825683594,1.2133412286639214,0,0.2049999999999996,1.0775,1,0,6.5110294104625,D,8.140457153320312,77.62950000000001
Train_21239,-0.3763879239559173,-44.96963119506836,-1.5232750177383425,0,0.1983333333333338,0.0183333333333331,1,0,5.88235294,D,8.770979881286621,75.54119999999999
Train_21240,-0.5808476805686951,0.8655855059623718,0.676774799823761,0,-0.2125000000000008,0.6449999999999996,0,0,33.8823529344,D,8.662253379821777,72.2637
Train_21241,-0.3161256909370422,-1.838871763193417e-11,-0.4193385243415832,0,0.1414285714285719,-0.0192857142857138,0,0,33.8823529344,D,9.345418930053713,79.321
Train_21242,0.1002022549510002,111.12452697753906,-2.078907251358032,0,0.0866666666666658,2.254166666666667,1,72,10.230845277242016,D,8.50802993774414,83.266
Train_21243,0.6581342816352844,4.656697750091553,0.7311388254165649,0,-0.4249999999999996,-0.09125,0,0,33.8823529344,D,7.953601360321045,74.7856
Train_21244,-0.9050940871238708,-8.840753555297852,1.0084550380706787,0,-0.0628571428571432,0.7764285714285708,0,0,33.8823529344,D,8.327247619628906,82.598
Train_21245,-0.0882237665355205,0.0359277855604886,-0.9905020594596864,0,-0.5625,0.6849999999999994,1,0,10.07747489038049,D,8.340570449829102,72.6844
Train_21246,-0.3918179869651794,-12.04111671447754,-0.4571038484573364,0,0.6024999999999996,0.7399999999999998,1,0,9.280477406498552,D,8.133151054382324,81.3185
Train_21247,-0.7559608817100525,1.3463788491208106e-05,3.5800225734710693,0,0.040999999999999,0.0909999999999997,0,0,33.8823529344,P,8.914372444152832,76.7708
Train_21248,2.249439477920532,-87.38136291503906,-4.876028060913086,0,-0.4637500000000001,0.0650000000000003,1,0,9.8823529392,D,8.132096290588379,83.373
Train_21249,-0.4280953407287597,0.0,1.1435468196868896,1,0.0399999999999991,0.0720000000000001,0,0,33.8823529344,P,8.914090156555176,79.2356
Train_21250,-0.3740444779396057,-9.41807287539731e-13,-0.074387140572071,0,0.1199999999999992,0.1099999999999994,0,0,33.8823529344,D,9.327383041381836,74.27
Train_21251,-0.2508495151996612,0.0,-0.8240618109703064,0,-0.0037499999999998,0.0062499999999998,0,0,10.106951869636363,D,9.675950050354004,78.524
Train_21252,1.4432323575019836,-128.2001914978027,-3.6100701093673706,0,0.21625,0.849999999999999,0,20,33.8823529344,D,8.244061470031738,89.6784
Train_21253,-0.2415482699871063,0.0,-0.5448093414306641,0,0.1361538461538465,0.1446153846153847,0,0,33.8823529344,D,9.76552391052246,80.15650000000001
Train_21254,0.4620203077793121,42.51007080078125,-2.6953744888305664,0,-0.1375000000000004,-0.0537500000000001,1,0,6.232056123955963,D,8.619850158691406,82.92
Train_21255,0.2753219902515411,-4.2974587430300026e-11,-0.536072850227356,0,0.6266666666666665,0.060833333333333,1,0,9.8823529392,D,9.455915451049805,82.0662
Train_21256,-0.3890494704246521,-0.0005762944929301,-0.2730813920497894,0,0.2749999999999994,0.0449999999999994,1,0,8.450563202314893,D,9.750269889831545,82.62
Train_21257,-0.3177449405193329,0.0,-0.4598019123077392,0,0.0839999999999999,0.1140000000000003,1,0,9.8823529392,D,9.773661613464355,75.2
Train_21258,-0.3322143852710724,0.0,-0.1692058742046356,0,0.4199999999999999,0.08,1,0,9.8823529392,D,9.841385841369627,75.19340000000001
Train_21259,-0.4342294037342071,-6.333284854888916,0.3171014487743377,0,-0.2475,2.2175,1,45,30.88438133256552,D,8.710451126098633,74.814
Train_21260,-0.1320966631174087,-12.913896560668944,0.9393294453620912,0,0.33,-0.165,0,0,33.8823529344,D,8.170183181762695,79.08239999999999
Train_21261,-0.2543095648288726,15.55126667022705,-0.0715417861938476,0,0.0899999999999998,0.0199999999999996,1,0,9.09411764524,D,8.403754234313965,84.078
Train_21262,-0.206709548830986,0.0,0.1021636798977851,2,0.0379999999999991,0.08,0,0,33.8823529344,P,8.914090156555176,79.1445
Train_21263,-2.44544267654419,434.39398193359375,12.289119243621826,0,-0.08,0.1249999999999999,1,0,6.8235294104,D,8.071524620056152,75.351
Train_21264,-0.440600723028183,8.741337776184082,1.4301660060882568,0,-0.4559999999999998,0.5080000000000002,1,0,5.88235294,D,8.640395164489746,75.7115
Train_21265,-1.051712155342102,27.13402366638184,1.3867299556732178,0,-0.1400000000000005,2.24,1,54,12.097363080744827,D,8.849882125854492,78.9248
Train_21266,0.3026911318302154,-0.0015485951444134,0.7400871515274048,0,0.4000000000000003,0.0999999999999996,1,0,6.8235294104,D,8.634073257446289,79.384
Train_21267,-0.1567676067352294,-6.149808526039124,-0.9546751827001572,0,0.1866666666666664,0.2055555555555554,0,0,25.98995695319512,D,8.344805717468262,76.836
Train_21268,-0.2276433557271957,-1.8223068088194773e-22,0.3769019246101379,39,0.0524999999999993,0.0700000000000002,0,0,33.8823529344,D,8.89116096496582,76.7905
Train_21269,-0.4223223924636841,12.134793519973757,0.5051078200340271,0,0.3912499999999992,0.4712499999999997,0,0,15.814241482905263,D,8.392683029174805,75.89540000000001
Train_21270,0.7216376662254333,-5.256121635437012,0.7800446152687073,0,-0.1155000000000003,-0.1165000000000002,1,0,5.940323954481159,D,8.035367012023926,86.1785
Train_21271,-0.1707746386528015,6.407410321401049e-33,0.0,0,0.1035714285714284,1.430714285714286,1,0,24.23001056225509,D,8.892580032348633,75.1528
Train_21272,0.2072523683309555,-18.75260162353516,-2.6285343170166016,0,-0.8300000000000001,0.5149999999999997,0,0,33.8823529344,D,8.47264289855957,87.1272
Train_21273,-0.2002331316471099,-0.0010432929266244,-0.5494394898414612,0,-0.0900000000000003,1.99,4,39,32.21299499547973,D,10.19424057006836,80.9701
Train_21274,-0.2477503269910812,6.822238356107846e-05,0.0988463908433914,0,0.066666666666667,2.165,1,57,7.491675914150942,D,9.632762908935549,78.176
Train_21275,-0.3003682196140289,0.0,0.5853192061185837,45,0.0985714285714282,0.0199999999999995,0,0,33.8823529344,D,10.2353687286377,75.827
Train_21276,-0.4462174326181412,-6.3564921617507935,0.4549435675144196,0,0.1666666666666666,0.1433333333333338,1,0,6.8235294104,D,8.082602500915527,76.06569999999999
Train_21277,-0.5958623886108398,-6.193102836608887,0.2380236089229583,0,-0.2800000000000002,0.0199999999999995,0,0,33.8823529344,D,8.056028366088867,79.37729999999999
Train_21278,-0.652486652135849,-0.0008750366978347,-0.2785692811012268,0,0.0,0.9000000000000004,0,29,33.8823529344,D,8.797971725463867,79.0055
Train_21279,-1.4466484785079956,53.3447265625,2.89662504196167,0,0.1674999999999999,0.1949999999999998,1,0,6.075451455963526,D,9.282430648803713,72.2918
Train_21280,-0.1216713339090346,-19.18448543548584,-1.760528743267059,0,0.562,0.7039999999999994,1,41,5.021401490985447,D,8.132843971252441,75.95
Train_21281,-0.2920658588409424,-0.0321264117956161,-0.1632532775402069,0,0.1541666666666666,0.0783333333333333,1,0,6.8235294104,D,9.752004623413086,79.44
Train_21282,-0.6745796799659729,-0.1664327383041381,2.565008640289306,24,0.3569999999999998,-1.365000000000001,0,0,18.449438198557303,D,10.15790176391602,75.8172
Train_21283,1.74017596244812,-162.45565795898438,-2.016923427581787,0,-0.2462500000000007,0.0949999999999997,1,0,9.8823529392,D,8.132684707641602,83.375
Train_21284,1.1358845233917236,-98.1825180053711,-1.9555256366729736,0,-0.5100000000000008,0.2457142857142848,1,0,9.8823529392,D,9.791894912719728,75.77329999999999
Train_21285,-0.3316308259963989,-5.285303115844727,0.4471372961997986,0,0.1614285714285715,-0.2328571428571432,1,0,6.8235294104,D,8.165071487426758,85.8112
Train_21286,-0.3562914729118347,0.0,0.0,0,0.1049999999999999,0.0424999999999994,1,0,5.88235294,D,9.269824028015137,73.87819999999999
Train_21287,-0.2492544651031494,0.0,-0.7750003635883331,0,0.5093749999999991,0.3462499999999994,0,0,31.14500683371628,D,9.796346664428713,84.807
Train_21288,0.0359536111354827,0.0,-0.1768548786640167,0,0.0099999999999997,0.0999999999999996,0,0,33.8823529344,P,8.914152145385742,78.6548
Train_21289,0.3908317387104034,-13.24924659729004,-1.2967491149902344,0,0.1007142857142861,0.2421428571428569,1,0,9.8823529392,D,9.254358291625977,84.0737
Train_21290,-0.2870552241802215,0.0,-0.1816031038761139,0,0.1399999999999993,0.1099999999999999,0,0,33.8823529344,D,8.610614776611328,78.9597
Train_21291,-0.5948401689529419,6.565908653130025e-18,1.014039397239685,2,0.1999999999999993,0.2899999999999991,0,0,33.8823529344,D,8.860184669494629,79.038
Train_21292,-0.2600700259208679,-1.7188361939817876e-36,-0.8242683410644531,0,0.1560000000000001,0.006,0,0,26.918067221507144,D,9.707914352416992,78.69720000000001
Train_21293,-0.1940690279006958,0.0,0.0528695993125438,42,-0.120000000000001,-0.0999999999999996,0,0,28.75294117072,D,8.114651679992676,78.276
Train_21294,-0.6120421290397644,5.501296520233154,2.3828163146972656,0,0.3549999999999993,-0.6510000000000004,0,0,33.8823529344,D,8.280498504638672,76.89160000000001
Train_21295,-0.209308311343193,6.169991970062256,-0.279316633939743,0,0.1837500000000002,0.0849999999999999,3,0,13.734123885535276,D,9.237646102905272,77.749
Train_21296,-0.3165265619754791,4.891370281256968e-06,1.0573967695236206,0,0.1424999999999991,0.0775,1,0,5.88235294,D,9.417481422424316,73.75529999999999
Train_21297,-0.2452666461467743,0.8923859000205994,-0.3541960120201111,0,-0.6063636363636364,-0.2340909090909095,0,0,33.8823529344,D,8.54660415649414,86.9932
Train_21298,0.1641347259283065,3.444910817052005e-06,0.1937673389911651,0,0.07625,0.0737500000000001,0,0,33.8823529344,D,8.790291786193848,78.2928
Train_21299,-0.4074421226978302,-0.0181518532335758,-0.4525493681430816,0,-0.4700000000000006,3.522500000000001,1,73,3.607843136533333,D,8.119492530822754,74.8948
Train_21300,1.3068101406097412,-83.71795654296875,-2.2000532150268555,0,0.0533333333333333,0.0466666666666662,0,0,33.8823529344,D,9.75016975402832,80.3003
Train_21301,-0.4198648631572723,-0.8851478099822998,0.4228277206420898,0,0.0733333333333329,1.6108333333333338,1,34,27.80966044398373,D,8.231950759887695,78.2835
Train_21302,-0.0527773797512054,33.846099853515625,5.126424312591553,0,0.016,0.1679999999999999,1,0,9.8823529392,D,7.757875442504883,72.32629999999999
Train_21303,-0.2079436592757701,-48.90941429138184,-0.986172378063202,0,-0.3649999999999997,0.1324999999999997,1,0,6.638146166230303,D,8.28254222869873,85.2442
Train_21304,-0.2820499539375305,-19.16245079040528,0.365237146615982,0,0.0131249999999999,0.1218750000000004,0,0,33.8823529344,D,8.084543228149414,77.0384
Train_21305,-0.2774158865213394,-1.011830235623102e-32,-1.261623203754425,0,0.22,0.1433333333333326,0,0,33.8823529344,D,9.770337104797363,79.0385
Train_21306,0.3571599125862121,0.0523096434772014,-0.6927146911621094,0,0.0083333333333333,1.986111111111112,1,45,29.967320255444445,D,9.59294605255127,77.88
Train_21307,0.1476168259978293,-43.73468589782715,-1.9086899757385256,0,-0.5366666666666664,-0.0883333333333332,1,0,5.038737445190244,D,8.172160148620605,74.3912
Train_21308,-0.2353390008211135,0.0,-0.0320981368422508,0,0.0,-0.0029999999999993,1,0,9.8823529392,D,9.755940437316896,80.4856
Train_21309,-0.3876252174377441,-59.66051864624024,-1.283825397491455,0,0.0269999999999999,0.0529999999999993,1,0,5.88235294,D,8.766295433044434,75.5364
Train_21310,-0.1825100183486938,0.0458125248551368,0.2785487771034241,0,0.231874999999999,0.1793749999999999,1,0,7.665043085765605,D,8.242597579956055,81.603
Train_21311,-0.2578257322311401,1.243769645690918,0.0,0,0.0876923076923075,0.3938461538461542,1,0,6.8235294104,D,8.372186660766602,76.812
Train_21312,-0.2115761786699295,-0.1999024301767349,-1.072734832763672,0,-0.0149999999999996,0.1449999999999995,0,0,33.8823529344,D,9.174341201782228,78.9222
Train_21313,-0.4453138709068298,-18.93146514892578,2.583562135696411,0,0.0233333333333327,0.0899999999999998,0,0,33.8823529344,P,8.914372444152832,77.3582
Train_21314,-0.9879150390625,34.775299072265625,2.5431699752807617,0,-0.0600000000000004,-0.4674999999999998,1,0,6.8235294104,D,8.263561248779297,85.6456
Train_21315,0.0133082987740635,3.684249639511109,1.6456806659698486,0,0.2666666666666663,0.2233333333333326,1,0,9.8823529392,D,7.945972919464111,83.1351
Train_21316,-0.4351386427879333,-2.919067144393921,-0.8374814987182617,0,0.0874999999999996,2.9355,1,52,33.4117646992,D,10.2221097946167,86.29119999999999
Train_21317,-1.6949537992477417,8.923455238342285,3.120512247085572,0,0.2553571428571428,0.0299999999999993,1,0,9.98861479876129,D,9.49368667602539,71.3236
Train_21318,-0.4668824374675751,0.0391864329576492,1.7014038562774658,25,0.2133333333333334,-1.1966666666666663,0,0,17.815126046857145,D,10.1607551574707,75.8351
Train_21319,-0.2656681537628174,8.085038643912412e-06,1.3726133108139038,0,0.0499999999999998,0.0300000000000002,1,0,6.415224912211764,D,9.443199157714844,77.993
Train_21320,-0.5642256140708923,-47.21720123291016,-0.1711414009332656,0,0.209999999999999,1.7699999999999996,1,42,13.101176467968,D,8.520236015319824,76.2656
Train_21321,-1.5592691898345947,9.53064036369324,7.791532039642334,0,-0.2507142857142859,0.2246428571428573,0,0,33.8823529344,D,8.026134490966797,75.3892
Train_21322,-0.490102469921112,-35.2381591796875,-0.9217871427536012,0,0.1949999999999994,0.0600000000000005,0,0,33.8823529344,D,8.84046745300293,74.4214
Train_21323,-0.3154733777046203,-0.0004795226850546,-0.5568223595619202,0,0.1099999999999995,0.0906666666666663,0,0,33.8823529344,D,9.333303451538086,74.26939999999999
Train_21324,-0.1441035568714141,-0.0183313433080911,1.2193145751953125,0,-0.0112499999999996,1.9024999999999992,1,48,12.034602073717648,D,8.093851089477539,89.5623
Train_21325,-0.5150139927864075,2.9012498998781663e-05,1.2153894901275637,0,0.1987499999999999,-0.0425000000000001,0,0,33.8823529344,D,9.33466339111328,80.88380000000001
Train_21326,-0.2390070855617523,-1.0952131888708451e-27,-0.4837097525596618,0,0.263333333333333,0.0533333333333327,0,0,33.8823529344,D,9.785037994384766,96.6925
Train_21327,-0.3272822648286819,-1.5159407896085683e-31,-0.2790599167346954,0,0.1599999999999991,0.0971428571428564,0,0,33.8823529344,D,9.264448165893556,75.3349
Train_21328,-0.2405949831008911,1.4409940242767334,0.3615793585777282,0,0.0,0.0199999999999995,1,0,6.8235294104,D,9.750173568725586,80.609
Train_21329,-0.3372607827186584,-39.36497116088867,7.532482624053955,0,-1.3275000000000006,1.6599999999999993,1,66,15.756302517857144,D,8.47998332977295,83.188
Train_21330,1.985141634941101,-47.55677795410156,-8.45417308807373,0,-0.3250000000000001,-0.0149999999999996,1,0,9.8823529392,D,8.110357284545898,83.354
Train_21331,1.670889973640442,-342.5502319335937,-3.010809421539306,0,-0.0099999999999997,0.5399999999999991,0,0,33.8823529344,D,8.13233757019043,74.8347
Train_21332,-0.6231760382652283,-58.81588363647461,-0.5568926930427551,0,0.0630000000000004,0.0889999999999993,0,0,33.8823529344,D,8.839449882507324,74.31949999999999
Train_21333,-1.6837528944015503,56.10569763183594,2.4358971118927,0,-0.0083333333333334,3.1099999999999994,1,80,2.276688452703704,D,9.79879093170166,85.1193
Train_21334,-0.3399288058280945,-1.09649081423413e-05,-0.9676835536956788,0,0.2337500000000003,0.0562499999999999,0,0,33.8823529344,D,8.750344276428223,77.8368
Train_21335,-0.289869487285614,-1.0544910722387613e-08,-0.483579009771347,0,0.4181249999999997,0.1112499999999993,0,0,33.8823529344,D,9.332427978515623,80.8493
Train_21336,-0.384347140789032,2.5433539322978843e-30,0.2790441513061523,0,0.0749999999999996,0.2674999999999995,0,0,33.8823529344,D,8.845989227294922,78.88759999999999
Train_21337,-0.461167573928833,19.74886131286621,-0.4606969952583313,0,0.2374999999999993,0.3149999999999999,3,0,8.824278754323567,D,7.954966068267822,74.6596
Train_21338,0.4458765685558319,-5.706289291381836,-1.163119912147522,0,0.225,2.725,1,80,2.616557733681481,D,9.802919387817385,85.2777
Train_21339,0.5193316638469696,-3.924862265586853,-1.1180203557014463,0,0.4200000000000001,0.1025000000000002,1,0,9.8823529392,D,9.328487396240234,74.786
Train_21340,-2.078195571899414,97.15200805664062,3.277205467224121,0,0.3128571428571433,0.0685714285714288,1,0,9.8823529392,D,9.414055824279783,82.1516
Train_21341,-0.4998340606689453,-7.262215614318848,-0.2113557755947113,0,-0.2633333333333342,1.5133333333333332,1,45,13.549465237931816,D,8.0966215133667,77.8239
Train_21342,-1.1687872409820557,1.9699840545654297,2.1118905544281006,0,0.0985714285714282,1.4699999999999998,0,30,33.8823529344,D,10.22297763824463,72.67320000000001
Train_21343,-1.2449825406074524,4.982831835746765,2.157327175140381,0,0.33,0.0450000000000005,1,0,6.8235294104,D,9.261402130126951,79.9976
Train_21344,0.1849904302507638,-6.995925426483154,-0.4229507744312286,0,-0.5889999999999996,0.0319999999999997,0,0,33.8823529344,D,8.098336219787598,79.0934
Train_21345,-0.2746127843856811,0.0,0.370087206363678,0,0.1587499999999992,0.1812499999999992,1,0,2.8235294112,D,8.981682777404785,75.64099999999999
Train_21346,-0.2916271686553955,0.0,0.0,0,0.0539999999999999,-0.0069999999999997,0,0,33.8823529344,D,9.52597999572754,79.3892
Train_21347,-0.2720049619674682,0.0,0.1586088091135025,0,0.4157142857142856,-0.0114285714285711,1,0,2.8235294112,D,9.02538776397705,75.69800000000001
Train_21348,-0.3159022331237793,-0.8194448351860046,-0.1015253737568855,0,0.0,0.0219999999999994,1,0,7.5588235279,D,9.757137298583984,75.747
Train_21349,1.0597678422927856,-166.57810974121094,-4.887844085693359,38,-0.0666666666666669,0.1216666666666658,0,0,33.8823529344,R,8.019895553588867,73.658
Train_21350,-1.3912895917892456,1.3747432231903076,2.017319679260254,0,-0.0849999999999996,2.04125,1,67,11.390122084292454,D,8.779837608337402,78.188
Train_21351,0.7098590731620789,-10.149354934692385,-1.354235291481018,0,0.0038888888888887,2.7894444444444444,1,67,4.284313724633334,D,9.871055603027344,74.62400000000001
Train_21352,-0.3534104600548743,0.763384222984314,1.6026072204113009,0,0.54,0.1549999999999993,0,0,33.8823529344,D,8.018640518188477,80.63600000000001
Train_21353,0.0409832186996936,-2.302523000707879e-06,1.2987300753593445,0,0.3466666666666658,0.0599999999999998,1,0,6.8235294104,D,9.76660442352295,77.2777
Train_21354,-0.4877405166625976,3.255700826644897,0.9681997895240784,0,0.2199999999999994,-0.0100000000000003,0,0,16.972008110195862,D,8.077780723571777,74.793
Train_21355,-2.8222280740737915,135.2602767944336,8.978488445281982,2,-0.0199999999999995,0.0499999999999989,1,0,9.8823529392,D,8.848870277404785,80.32509999999999
Train_21356,-1.3144643902778623,8.644002207347512e-07,2.4926995038986206,0,0.1724999999999998,0.0,1,0,5.998132585168253,D,9.750020027160645,74.2208
Train_21357,-0.3664535582065582,-47.52693557739258,1.467225432395935,0,0.3908333333333332,2.3475,1,50,29.80818413726087,D,8.181889533996582,81.08120000000001
Train_21358,-0.3595942705869674,-0.663920134305954,-0.4560099095106125,0,0.3484999999999991,-0.0450000000000005,1,0,9.8823529392,D,9.355009078979492,76.106
Train_21359,-0.2718717455863952,0.0,0.4186198264360428,46,0.0866666666666665,0.0399999999999991,0,0,33.8823529344,D,10.23525428771973,75.17
Train_21360,-2.2542552947998047,99.33908462524414,5.599860191345215,0,0.0183333333333332,0.0733333333333334,1,0,5.88235294,D,9.184833526611328,75.3373
Train_21361,-0.1049579456448555,-10.965289473533629,-0.9784463346004486,0,0.245,2.365,1,39,31.7731641612732,D,10.19015789031982,81.0022
Train_21362,-0.2361279129981994,0.0,-0.3538138270378113,0,0.2849999999999992,-0.0250000000000003,1,0,6.8235294104,D,9.796778678894045,80.2192
Train_21363,-0.2267282456159591,0.0,0.1585134863853454,44,0.0710000000000001,0.0109999999999996,0,0,33.8823529344,D,10.23541831970215,77.3828
Train_21364,-0.1640758961439132,24.191808700561523,-0.5127167105674744,0,-0.0500000000000007,0.9800000000000004,0,24,33.8823529344,D,8.262681007385254,75.1965
Train_21365,-1.103538285602223,74.49405800212513,5.415613521229137,30,0.0899999999999998,0.0099999999999997,0,0,33.8823529344,D,10.23372364044189,77.0
Train_21366,-0.0435576811432838,29.609987258911133,1.319339156150818,0,-0.4550000000000009,0.0099999999999992,1,0,7.9999999984,D,8.018168449401855,87.2658
Train_21367,-0.9302504062652588,2.4213353754021227e-05,1.2858006954193115,0,0.3600000000000005,0.0837499999999993,1,0,6.8235294104,D,9.07336711883545,79.57719999999999
Train_21368,0.703349232673645,91.12923431396484,-1.2617225646972656,0,-0.0025,1.0375000000000003,1,6,5.094584088123348,D,8.397997856140137,84.3562
Train_21369,-0.2815513163805007,-4.1095378013663176e-32,-1.3816686868667605,0,0.0949999999999997,0.1549999999999999,0,0,33.8823529344,D,9.786856651306152,79.2276
Train_21370,0.1750055998563766,0.0,-0.2790185511112213,0,0.0499999999999989,0.0700000000000002,0,0,33.8823529344,P,8.914152145385742,78.666
Train_21371,0.3458566963672638,-6.754180908203125,3.936946630477905,0,0.4199999999999999,1.2899999999999991,0,30,33.8823529344,D,8.235596656799316,89.6988
Train_21372,-1.1390725374221802,0.2881309986114502,1.9538333415985107,0,-0.0242857142857139,0.0685714285714285,1,0,4.9411764696,D,8.868194580078125,78.8288
Train_21373,-1.2575018405914309,-19.94314765930176,2.4319777488708496,0,0.5415000000000001,2.8995000000000006,1,57,30.106442571009524,D,8.222119331359863,76.301
Train_21374,-0.223583772778511,-7.7522430419921875,0.738656759262085,0,-0.0088888888888886,-0.036111111111112,1,0,11.691764703544,D,8.938394546508789,72.7825
Train_21375,-0.4790199697017669,-20.857297897338867,2.061526298522949,0,0.4618750000000005,0.1931250000000003,1,0,4.544459643413953,D,8.11242389678955,79.8553
Train_21376,-1.3297959566116333,24.17385482788086,2.566081523895264,0,0.1799999999999997,0.129999999999999,1,0,6.8235294104,D,9.26452350616455,79.9814
Train_21377,-1.2705494165420532,0.0001180639883386,1.5249435901641846,0,-0.0814285714285719,0.0157142857142853,0,0,33.8823529344,D,9.121602058410645,80.80839999999999
Train_21378,-0.3558960258960724,-0.0753996297717094,-0.1801553815603256,0,0.2362499999999992,0.1316666666666661,1,0,9.8823529392,D,9.288801193237305,81.97670000000001
Train_21379,-0.1654505506157875,0.0207999544218182,-0.963536471128464,0,0.1749999999999994,0.0921428571428565,1,0,6.8235294104,D,9.265867233276367,79.62599999999999
Train_21380,-0.315466046333313,-1.2232562579316548e-20,-0.4578641653060913,0,0.4049999999999998,0.0699999999999993,1,0,9.8823529392,D,9.170132637023926,76.2915
Train_21381,-0.7990797162055969,-4.408722877502441,1.6918271780014038,0,0.5985714285714285,2.637142857142857,1,57,26.86739780120677,D,8.321246147155762,83.75019999999999
Train_21382,-0.3148204386234283,-4.117592644424453e-20,-0.0527743473649024,0,0.3599999999999994,-0.08,1,0,3.9999999992,D,9.825885772705078,74.609
Train_21383,-0.1924390718340873,0.0,0.1531196683645247,46,0.1008333333333329,0.0299999999999993,0,0,33.8823529344,D,10.2353687286377,75.7496
Train_21384,-0.9900072813034058,0.0362906120717525,0.6831163763999939,0,0.3424999999999993,2.7,1,75,2.8235294112,D,8.861252784729004,80.586
Train_21385,-1.7075698971748352,35.65478324890137,6.242899894714356,18,0.09,0.013333333333333,0,0,33.8823529344,D,10.23028182983398,82.1405
Train_21386,-0.283442348241806,2.57019348026688e-08,-0.558134138584137,0,0.2049999999999994,0.2116666666666671,1,0,9.8823529392,D,9.653694152832031,75.526
Train_21387,0.0772232636809349,0.0460230074822902,-0.9395301342010498,0,-0.3850000000000003,0.3150000000000004,1,0,7.9999999984,D,8.084573745727539,76.237
Train_21388,-0.3851721547544003,21.32902073860168,1.7873520851135254,0,-0.5375000000000005,0.205,1,26,4.600992203190361,D,8.02921199798584,73.672
Train_21389,-0.044937465339899,-2.36890048465745e-16,-0.1766620427370071,35,0.139999999999999,-1.7275000000000007,0,0,23.39982949233623,D,10.12849712371826,81.341
Train_21390,-0.1185729578137397,6.739554643630981,-0.6599722802639008,0,0.6359090909090905,0.3736363636363627,1,0,8.9411764688,D,8.403289794921875,84.0949
Train_21391,-0.2648279964923858,0.0,-0.4608556032180786,0,0.15,0.1733333333333331,0,0,15.3823529381,D,9.682172775268556,78.579
Train_21392,-1.3520015478134155,61.54565238952637,2.236012101173401,0,0.1825000000000002,0.2062500000000001,0,0,33.8823529344,D,9.765863418579102,79.3331
Train_21393,-0.9546771049499512,52.11989974975586,1.2458621263504028,0,-0.0506249999999995,1.7400000000000002,4,33,32.97760910156387,D,8.271465301513672,81.96860000000001
Train_21394,-0.198893517255783,0.0,0.1057391986250877,41,-0.1512500000000002,-0.0849999999999999,1,0,0.0,P,8.119953155517578,78.5268
