ID,HR
TEST_14009,74.62926866666658
TEST_14010,79.84884400000004
TEST_14011,72.75953999999993
TEST_14012,73.1878703333331
TEST_14013,84.20329066666677
TEST_14014,78.11706500000008
TEST_14015,77.58732000000019
TEST_14016,78.58839633333335
TEST_14017,74.86850299999998
TEST_14018,76.94744200000027
TEST_14019,72.32899299999995
TEST_14020,83.752726333333
TEST_14021,76.023537
TEST_14022,84.11921666666687
TEST_14023,79.95079266666653
TEST_14024,76.83875666666655
TEST_14025,80.72439733333368
TEST_14026,75.201937
TEST_14027,100.68102866666713
TEST_14028,83.28800533333336
TEST_14029,81.71876166666637
TEST_14030,74.86383133333347
TEST_14031,79.774447
TEST_14032,80.13573566666653
TEST_14033,75.72059299999997
TEST_14034,78.25884433333334
TEST_14035,78.07069199999997
TEST_14036,81.89309933333334
TEST_14037,76.87493700000012
TEST_14038,82.6334000000002
TEST_14039,84.99593166666662
TEST_14040,79.2214096666665
TEST_14041,79.50141966666652
TEST_14042,78.90417066666673
TEST_14043,76.714696
TEST_14044,78.28007500000007
TEST_14045,80.68111733333343
TEST_14046,78.21165833333356
TEST_14047,80.9191443333334
TEST_14048,75.46588933333342
TEST_14049,78.23344499999972
TEST_14050,75.8572386666667
TEST_14051,80.70877999999998
TEST_14052,74.57983699999997
TEST_14053,77.97537600000018
TEST_14054,76.782109
TEST_14055,77.67133799999993
TEST_14056,79.96076533333326
TEST_14057,82.54998400000007
TEST_14058,80.68862366666649
TEST_14059,75.92228166666675
TEST_14060,81.03742500000037
TEST_14061,73.0905246666667
TEST_14062,73.42570166666658
TEST_14063,94.59378400000017
TEST_14064,83.12096233333314
TEST_14065,70.35724133333348
TEST_14066,72.41316599999989
TEST_14067,83.19222566666676
TEST_14068,80.84077766666661
TEST_14069,78.50516166666644
TEST_14070,79.45496566666671
TEST_14071,76.92962100000015
TEST_14072,69.91771599999986
TEST_14073,75.04858666666654
TEST_14074,79.85637733333316
TEST_14075,74.73829233333338
TEST_14076,78.51302033333334
TEST_14077,74.99309500000003
TEST_14078,74.84918666666648
TEST_14079,76.68057733333323
TEST_14080,78.1691373333334
TEST_14081,75.32713599999997
TEST_14082,76.39539499999991
TEST_14083,77.65222966666666
TEST_14084,74.86251499999996
TEST_14085,81.58219633333306
TEST_14086,75.318964
TEST_14087,76.23742833333331
TEST_14088,76.20722900000001
TEST_14089,76.54595566666673
TEST_14090,77.03357900000007
TEST_14091,79.21619366666688
TEST_14092,77.42001900000018
TEST_14093,78.05357799999985
TEST_14094,83.30084666666677
TEST_14095,82.24165566666639
TEST_14096,101.69060633333312
TEST_14097,75.29271999999992
TEST_14098,74.8443203333332
TEST_14099,79.9046713333332
TEST_14100,71.87638933333318
TEST_14101,79.13017066666671
TEST_14102,85.93205166666672
TEST_14103,78.28947200000012
TEST_14104,75.82165733333349
TEST_14105,73.55152799999998
TEST_14106,79.95696766666673
TEST_14107,73.12495999999993
TEST_14108,73.33596600000001
TEST_14109,75.2632776666667
TEST_14110,88.12231900000006
TEST_14111,76.94502200000008
TEST_14112,73.39373866666661
TEST_14113,83.70540033333351
TEST_14114,78.48386066666649
TEST_14115,83.59957133333332
TEST_14116,80.34747600000003
TEST_14117,81.66545766666653
TEST_14118,78.00998766666648
TEST_14119,86.51625999999993
TEST_14120,77.44994233333328
TEST_14121,75.64916066666677
TEST_14122,75.97236200000006
TEST_14123,82.88593799999995
TEST_14124,85.76995499999997
TEST_14125,78.53682966666655
TEST_14126,78.77301933333302
TEST_14127,81.0726646666667
TEST_14128,81.68222566666658
TEST_14129,75.93562033333328
TEST_14130,79.13993899999979
TEST_14131,79.03147899999973
TEST_14132,72.50908133333364
TEST_14133,83.4289593333337
TEST_14134,78.6605453333333
TEST_14135,75.18074066666644
TEST_14136,75.51046566666669
TEST_14137,75.65966466666664
TEST_14138,76.08103866666669
TEST_14139,77.01733500000019
TEST_14140,76.07843233333364
TEST_14141,85.46797066666664
TEST_14142,75.1945106666665
TEST_14143,72.76799066666672
TEST_14144,76.11441766666672
TEST_14145,73.59605399999994
TEST_14146,81.85031533333313
TEST_14147,77.07427466666674
TEST_14148,91.79992933333331
TEST_14149,72.75724800000013
TEST_14150,76.1717426666664
TEST_14151,75.87517066666678
TEST_14152,81.08125999999977
TEST_14153,74.09551366666673
TEST_14154,80.83532400000031
TEST_14155,75.73325833333334
TEST_14156,83.89212366666649
TEST_14157,74.40679466666657
TEST_14158,80.63255666666664
TEST_14159,73.39129766666689
TEST_14160,77.28076999999998
TEST_14161,74.02581199999996
TEST_14162,73.61298733333325
TEST_14163,79.25103333333354
TEST_14164,75.44987533333355
TEST_14165,81.10631733333342
TEST_14166,79.31970033333317
TEST_14167,80.35963500000007
TEST_14168,77.46108566666672
TEST_14169,79.14784799999995
TEST_14170,96.35194766666689
TEST_14171,77.214284
TEST_14172,76.47374766666645
TEST_14173,79.33334933333336
TEST_14174,91.49188800000003
TEST_14175,77.4110010000003
TEST_14176,80.43433766666654
TEST_14177,81.34813666666663
TEST_14178,73.37183800000011
TEST_14179,76.37824866666675
TEST_14180,94.61484966666674
TEST_14181,78.94751266666671
TEST_14182,75.4442730000001
TEST_14183,75.38228933333319
TEST_14184,80.48502766666668
TEST_14185,77.7727693333334
TEST_14186,72.50159133333338
TEST_14187,76.90526433333322
TEST_14188,78.30466233333323
TEST_14189,78.11518933333333
TEST_14190,93.9972053333332
TEST_14191,78.15137733333313
TEST_14192,77.00674533333347
TEST_14193,74.04596333333325
TEST_14194,77.13373233333324
TEST_14195,73.39181299999989
TEST_14196,75.5298236666668
TEST_14197,75.72303633333331
TEST_14198,80.94132599999996
TEST_14199,76.56482233333321
TEST_14200,83.63723366666677
TEST_14201,82.26977833333312
TEST_14202,80.61121133333367
TEST_14203,78.03268299999999
TEST_14204,74.6524620000001
TEST_14205,82.21273900000003
TEST_14206,79.62047433333342
TEST_14207,84.63576266666665
TEST_14208,76.02816733333333
TEST_14209,79.86123433333346
TEST_14210,74.6827599999999
TEST_14211,73.23795933333342
TEST_14212,93.98633466666661
TEST_14213,76.73809500000003
TEST_14214,80.61797433333342
TEST_14215,75.81091333333316
TEST_14216,75.37187466666668
TEST_14217,73.383764
TEST_14218,83.02636799999999
TEST_14219,75.864839
TEST_14220,86.18227566666634
TEST_14221,75.60391900000022
TEST_14222,79.5885686666669
TEST_14223,74.18057666666647
TEST_14224,83.54757333333313
TEST_14225,82.14237966666663
TEST_14226,75.09888966666654
TEST_14227,80.31343766666669
TEST_14228,73.41470600000011
TEST_14229,75.23716633333309
TEST_14230,73.71181100000011
TEST_14231,78.15801966666677
TEST_14232,76.65106233333309
TEST_14233,77.98228966666667
TEST_14234,80.69650366666654
TEST_14235,90.06017666666664
TEST_14236,77.15917233333333
TEST_14237,79.93802500000012
TEST_14238,107.89026500000003
TEST_14239,80.1290530000002
TEST_14240,73.14141766666651
TEST_14241,73.58554299999966
TEST_14242,79.46327033333334
TEST_14243,81.44205999999991
TEST_14244,75.777592
TEST_14245,78.33363399999986
TEST_14246,77.57618733333331
TEST_14247,76.51925100000001
TEST_14248,77.05400000000012
TEST_14249,78.37080566666675
TEST_14250,74.26086033333351
TEST_14251,81.21434766666624
TEST_14252,78.49255666666659
TEST_14253,91.41063433333335
TEST_14254,79.24373366666673
TEST_14255,78.54618433333343
TEST_14256,87.06285066666668
TEST_14257,72.69899733333348
TEST_14258,77.56027600000027
TEST_14259,74.6615056666666
TEST_14260,76.16849866666676
TEST_14261,80.31244899999996
TEST_14262,78.49081533333302
TEST_14263,78.38426333333362
TEST_14264,81.37349499999979
TEST_14265,97.74917033333361
TEST_14266,78.52552000000028
TEST_14267,77.12386833333318
TEST_14268,84.63951233333316
TEST_14269,80.22414433333321
TEST_14270,78.91330466666675
TEST_14271,75.71376033333341
TEST_14272,80.43033566666668
TEST_14273,78.4982863333332
TEST_14274,75.2006646666666
TEST_14275,86.11853100000029
TEST_14276,79.700122
TEST_14277,77.89712400000032
TEST_14278,100.66375966666673
TEST_14279,81.56921100000005
TEST_14280,81.05597299999974
TEST_14281,78.69239099999983
TEST_14282,78.87590700000025
TEST_14283,81.24160500000013
TEST_14284,77.99360666666654
TEST_14285,76.79661266666672
TEST_14286,88.98080166666635
TEST_14287,82.72242966666663
TEST_14288,74.44361666666661
TEST_14289,75.22743133333339
TEST_14290,89.43447699999977
TEST_14291,78.73554733333324
TEST_14292,75.43455166666647
TEST_14293,80.36039133333334
TEST_14294,78.7578033333334
TEST_14295,76.931662
TEST_14296,75.93236566666684
TEST_14297,82.10386533333333
TEST_14298,74.66114533333327
TEST_14299,76.81628999999981
TEST_14300,80.67479966666671
TEST_14301,73.33535966666668
TEST_14302,76.9587293333332
TEST_14303,80.37911866666686
TEST_14304,79.99908366666664
TEST_14305,76.98186399999992
TEST_14306,82.0746853333333
TEST_14307,94.05973566666643
TEST_14308,79.79438266666665
TEST_14309,80.60394666666694
TEST_14310,77.06943366666663
TEST_14311,79.45832999999985
TEST_14312,79.73544366666665
TEST_14313,77.30160466666692
TEST_14314,76.24675100000009
TEST_14315,79.50466199999993
TEST_14316,87.72540833333326
TEST_14317,76.65246133333324
TEST_14318,77.43199499999999
TEST_14319,74.92783166666656
TEST_14320,78.78304699999994
TEST_14321,74.54158533333326
TEST_14322,72.67919999999962
TEST_14323,78.03536233333324
TEST_14324,83.74273433333325
TEST_14325,79.39028700000001
TEST_14326,80.26844266666657
TEST_14327,77.22874599999994
TEST_14328,75.54713433333345
TEST_14329,83.91616033333352
TEST_14330,79.77372466666665
TEST_14331,76.32133499999975
TEST_14332,78.24901200000035
TEST_14333,110.05507366666689
TEST_14334,81.94625533333324
TEST_14335,81.27268133333315
TEST_14336,81.55088066666657
TEST_14337,73.19890033333326
TEST_14338,75.88218333333319
TEST_14339,73.2786226666667
TEST_14340,76.51125500000009
TEST_14341,82.61533600000031
TEST_14342,78.08934599999971
TEST_14343,85.33178833333326
TEST_14344,76.18972400000018
TEST_14345,82.84493800000006
TEST_14346,78.40297066666695
TEST_14347,74.86056699999982
TEST_14348,103.10524599999985
TEST_14349,85.21731933333331
TEST_14350,76.09856766666637
TEST_14351,76.40640533333321
TEST_14352,78.81084199999982
TEST_14353,78.17166033333321
TEST_14354,77.59919200000007
TEST_14355,82.92044766666653
TEST_14356,77.98470833333354
TEST_14357,66.15001433333319
TEST_14358,85.620374
TEST_14359,77.8059643333332
TEST_14360,83.46157766666668
TEST_14361,89.3140006666666
TEST_14362,76.23785800000005
TEST_14363,82.45204099999982
TEST_14364,77.10903699999983
TEST_14365,92.97234833333344
TEST_14366,78.29479799999996
TEST_14367,98.72136666666614
TEST_14368,93.54664133333331
TEST_14369,81.07090333333319
TEST_14370,79.91749666666688
TEST_14371,78.18247300000014
TEST_14372,75.86050033333349
TEST_14373,83.08422266666685
TEST_14374,76.56521900000006
TEST_14375,65.91777233333335
TEST_14376,78.5607239999999
TEST_14377,76.59536300000013
TEST_14378,75.77005866666667
TEST_14379,77.37607799999995
TEST_14380,74.89389199999998
TEST_14381,74.62258799999996
TEST_14382,75.06270333333359
TEST_14383,80.86939299999979
TEST_14384,79.24559366666678
TEST_14385,78.18449066666672
TEST_14386,80.78536466666678
TEST_14387,79.79862033333346
TEST_14388,77.78642000000008
TEST_14389,77.80168000000003
TEST_14390,80.02358666666645
TEST_14391,80.7576576666665
TEST_14392,73.6741163333334
TEST_14393,77.13407966666664
TEST_14394,73.97179466666688
TEST_14395,78.3232646666668
TEST_14396,75.37907033333316
TEST_14397,79.13663933333348
TEST_14398,77.55140366666633
TEST_14399,81.74216399999995
TEST_14400,79.06010799999996
TEST_14401,89.56404966666665
TEST_14402,75.83081566666648
TEST_14403,74.609062
TEST_14404,75.68521433333325
TEST_14405,73.7157113333336
TEST_14406,77.46148899999999
TEST_14407,74.51124100000013
TEST_14408,84.3493616666669
TEST_14409,72.73807400000003
TEST_14410,79.16069333333323
TEST_14411,78.32242666666666
TEST_14412,77.51941533333321
TEST_14413,78.61959533333331
TEST_14414,77.14595166666687
TEST_14415,74.7583280000001
TEST_14416,74.719747
TEST_14417,77.9458213333331
TEST_14418,80.81297266666682
TEST_14419,74.99030433333292
TEST_14420,76.1248956666669
TEST_14421,78.76215066666661
TEST_14422,77.33046800000002
TEST_14423,76.62144699999997
TEST_14424,77.7130909999999
TEST_14425,82.42413066666661
TEST_14426,78.29914133333358
TEST_14427,75.96306166666673
TEST_14428,80.58646333333317
TEST_14429,82.28598733333337
TEST_14430,75.98630566666681
TEST_14431,73.74799300000018
TEST_14432,76.15549899999998
TEST_14433,78.81025000000004
TEST_14434,82.24372066666668
TEST_14435,78.65828366666685
TEST_14436,78.81304966666659
TEST_14437,81.51790966666655
TEST_14438,77.41206666666672
TEST_14439,74.37131366666654
TEST_14440,77.19290933333328
TEST_14441,75.8752809999999
TEST_14442,78.23584166666664
TEST_14443,76.29917400000002
TEST_14444,89.23913133333366
TEST_14445,75.13689833333332
TEST_14446,80.43888699999991
TEST_14447,78.05851433333336
TEST_14448,77.02097366666683
TEST_14449,93.05938600000003
TEST_14450,80.72023366666653
TEST_14451,75.32215633333345
TEST_14452,84.73475866666674
TEST_14453,80.50858399999987
TEST_14454,76.13460499999974
TEST_14455,75.19743466666655
TEST_14456,75.5300346666669
TEST_14457,80.49876899999977
TEST_14458,75.93569766666666
TEST_14459,78.70682833333358
TEST_14460,74.39964633333341
TEST_14461,86.70662333333325
TEST_14462,109.9398366666667
TEST_14463,82.74697600000013
TEST_14464,74.93340733333353
TEST_14465,76.2030316666666
TEST_14466,93.09266000000004
TEST_14467,77.93558066666657
TEST_14468,76.11242666666655
TEST_14469,79.59742833333341
TEST_14470,74.34300233333336
TEST_14471,80.56335300000006
TEST_14472,76.55709266666662
TEST_14473,77.06553633333316
TEST_14474,78.53078533333333
TEST_14475,74.84701366666664
TEST_14476,79.30927900000017
TEST_14477,77.70411000000003
TEST_14478,79.23228933333303
TEST_14479,76.76268666666658
TEST_14480,76.01247533333333
TEST_14481,72.77666666666651
TEST_14482,77.21931299999999
TEST_14483,80.47621133333354
TEST_14484,77.3166660000001
TEST_14485,88.30887266666672
TEST_14486,76.53455833333336
TEST_14487,74.65668100000008
TEST_14488,80.86234566666658
TEST_14489,77.8172290000003
TEST_14490,101.60609399999997
TEST_14491,75.44394866666649
TEST_14492,81.37756999999979
TEST_14493,78.43073633333337
TEST_14494,79.84260666666661
TEST_14495,75.70320166666654
TEST_14496,92.91559300000007
TEST_14497,82.0293603333334
TEST_14498,82.45054766666671
TEST_14499,76.66656133333342
TEST_14500,80.0886253333334
TEST_14501,80.17019433333346
TEST_14502,78.42475533333317
TEST_14503,74.19165666666653
TEST_14504,77.44638866666642
TEST_14505,79.32399133333337
TEST_14506,82.50863566666654
TEST_14507,92.48811266666677
TEST_14508,73.91940433333322
TEST_14509,76.06987166666681
TEST_14510,78.57577299999978
TEST_14511,82.38907233333342
TEST_14512,75.30214133333311
TEST_14513,72.57918499999977
TEST_14514,75.58479166666667
TEST_14515,73.78325266666654
TEST_14516,78.14737200000032
TEST_14517,72.67223033333308
TEST_14518,75.79701233333333
TEST_14519,80.52130900000051
TEST_14520,76.89911566666669
TEST_14521,78.15223499999999
TEST_14522,85.5019606666668
TEST_14523,82.96212299999996
TEST_14524,78.66921500000004
TEST_14525,79.64224800000015
TEST_14526,72.81538466666679
TEST_14527,78.62833299999978
TEST_14528,77.4354726666665
TEST_14529,80.46171933333332
TEST_14530,77.85556133333316
TEST_14531,79.8705603333336
TEST_14532,78.53339633333331
TEST_14533,75.18872199999983
TEST_14534,81.04437599999989
TEST_14535,78.62893366666684
TEST_14536,76.67209033333329
TEST_14537,81.3160110000001
TEST_14538,79.29327966666666
TEST_14539,80.45066466666681
TEST_14540,81.1024363333332
TEST_14541,86.17707433333358
TEST_14542,75.05177766666681
TEST_14543,66.4244736666667
TEST_14544,75.11296699999995
TEST_14545,80.2822516666667
TEST_14546,94.05802333333315
TEST_14547,79.82309733333341
TEST_14548,76.24820166666667
TEST_14549,74.94068933333322
TEST_14550,75.967582
TEST_14551,83.34294733333333
TEST_14552,76.72946299999987
TEST_14553,72.38464199999999
TEST_14554,76.55000466666674
TEST_14555,78.87782599999994
TEST_14556,96.99767033333326
TEST_14557,82.02336100000015
TEST_14558,83.00990700000011
TEST_14559,71.66045866666686
TEST_14560,80.35724933333331
TEST_14561,79.0895533333334
TEST_14562,80.47430966666685
TEST_14563,80.41213833333305
TEST_14564,77.39484733333339
TEST_14565,79.65472799999999
TEST_14566,73.21411133333353
TEST_14567,89.46980233333355
TEST_14568,77.88824633333346
TEST_14569,78.6622793333332
TEST_14570,75.934549
TEST_14571,78.6330830000001
TEST_14572,78.52533199999979
TEST_14573,79.76462300000007
TEST_14574,75.86672466666677
TEST_14575,75.49379266666674
TEST_14576,81.0893159999997
TEST_14577,81.85497566666655
TEST_14578,82.40476366666691
TEST_14579,72.22327600000013
TEST_14580,77.08727900000027
TEST_14581,86.25750033333323
TEST_14582,76.20034633333339
TEST_14583,82.3080276666667
TEST_14584,79.53854833333344
TEST_14585,79.10060766666658
TEST_14586,78.41554800000011
TEST_14587,78.1503186666668
TEST_14588,75.13414333333338
TEST_14589,80.10340800000002
TEST_14590,81.80174966666664
TEST_14591,84.7042383333335
TEST_14592,77.31350766666665
TEST_14593,73.60023766666677
TEST_14594,89.10424800000013
TEST_14595,78.30719000000033
TEST_14596,75.43590666666658
TEST_14597,73.15440533333363
TEST_14598,83.52375700000029
TEST_14599,76.2305196666667
TEST_14600,74.52061866666675
TEST_14601,78.07222466666649
TEST_14602,78.6896123333334
TEST_14603,75.70573766666641
TEST_14604,72.12809766666703
TEST_14605,75.60914833333345
TEST_14606,73.92638733333347
TEST_14607,79.1095126666665
TEST_14608,84.11291333333311
TEST_14609,84.2466283333332
TEST_14610,78.08689900000005
TEST_14611,76.27135766666635
TEST_14612,83.6448269999997
TEST_14613,79.62164599999987
TEST_14614,78.22155533333328
TEST_14615,77.31975966666678
TEST_14616,81.56099066666675
TEST_14617,75.43931866666681
TEST_14618,74.79718966666678
TEST_14619,77.60763400000012
TEST_14620,78.40323299999963
TEST_14621,78.05988666666642
TEST_14622,73.26080133333353
TEST_14623,76.31487433333348
TEST_14624,75.69429500000028
TEST_14625,78.84043666666669
TEST_14626,77.949961
TEST_14627,75.30148033333339
TEST_14628,75.6693376666667
TEST_14629,73.238502
TEST_14630,75.41260566666648
TEST_14631,73.32629600000006
TEST_14632,78.20550999999992
TEST_14633,73.3255923333335
TEST_14634,75.47739633333346
TEST_14635,84.40033999999989
TEST_14636,73.87498933333313
TEST_14637,80.62704766666657
TEST_14638,79.92162366666653
TEST_14639,77.15856166666669
TEST_14640,78.58202666666662
TEST_14641,75.24678366666672
TEST_14642,72.59232399999995
TEST_14643,86.9267966666669
TEST_14644,94.91013399999994
TEST_14645,77.43019566666695
TEST_14646,80.81150800000009
TEST_14647,76.91506499999993
TEST_14648,75.41668333333345
TEST_14649,85.49113133333339
TEST_14650,74.29590700000003
TEST_14651,74.13964799999964
TEST_14652,83.00985366666679
TEST_14653,74.00900966666673
TEST_14654,79.1206883333333
TEST_14655,78.37127766666663
TEST_14656,80.2846536666667
TEST_14657,78.34060033333365
TEST_14658,74.67971999999995
TEST_14659,81.2854886666667
TEST_14660,80.60830866666687
TEST_14661,80.1334246666665
TEST_14662,75.15295699999992
TEST_14663,74.14390266666669
TEST_14664,74.38117666666672
TEST_14665,76.85083899999987
TEST_14666,77.33632366666654
TEST_14667,80.83214533333344
TEST_14668,78.3518906666667
TEST_14669,78.27044499999977
TEST_14670,81.75997433333342
TEST_14671,74.99767866666666
TEST_14672,81.91693800000002
TEST_14673,74.77643199999996
TEST_14674,76.17053800000036
TEST_14675,76.59831399999987
TEST_14676,74.19466899999989
TEST_14677,80.50599799999975
TEST_14678,74.73453433333322
TEST_14679,76.90270566666665
TEST_14680,83.39917266666642
TEST_14681,76.86630166666656
TEST_14682,77.42163800000009
TEST_14683,81.9919923333332
TEST_14684,84.44948600000006
TEST_14685,75.98438166666665
TEST_14686,75.10597666666644
TEST_14687,75.66664400000019
TEST_14688,82.40742100000006
TEST_14689,76.49824266666674
TEST_14690,77.59911233333328
TEST_14691,83.96609566666675
TEST_14692,79.9374283333334
TEST_14693,80.83627866666679
TEST_14694,77.65407333333332
TEST_14695,75.32873766666685
TEST_14696,78.91274766666666
TEST_14697,79.90319399999974
TEST_14698,80.70469366666659
TEST_14699,83.5705376666666
TEST_14700,83.82939466666662
TEST_14701,77.54202166666676
TEST_14702,73.59264833333333
TEST_14703,72.81303066666628
TEST_14704,76.84216166666681
TEST_14705,80.66870433333332
TEST_14706,76.01302233333311
TEST_14707,74.39442133333337
TEST_14708,77.3494010000001
TEST_14709,72.44015533333331
TEST_14710,85.71692933333344
TEST_14711,80.606491
TEST_14712,74.11481799999991
TEST_14713,77.12674566666695
TEST_14714,80.59588366666661
TEST_14715,74.89198566666643
TEST_14716,74.80368233333328
TEST_14717,82.01399933333312
TEST_14718,81.99677366666648
TEST_14719,75.11681633333319
TEST_14720,74.79701833333344
TEST_14721,74.02831733333332
TEST_14722,79.35287333333318
TEST_14723,78.53696900000004
TEST_14724,77.52013299999976
TEST_14725,78.12430499999999
TEST_14726,78.54134000000013
TEST_14727,81.09883166666674
TEST_14728,72.6089229999999
TEST_14729,77.94818899999996
TEST_14730,75.12810333333327
TEST_14731,82.36789033333348
TEST_14732,78.65389466666664
TEST_14733,77.87362766666672
TEST_14734,77.95946299999997
TEST_14735,79.54312199999994
TEST_14736,81.43159200000004
TEST_14737,77.97293333333346
TEST_14738,78.03279533333308
TEST_14739,78.94189600000007
TEST_14740,79.75447966666647
TEST_14741,76.47542799999988
TEST_14742,80.63042133333326
TEST_14743,73.87486299999965
TEST_14744,78.60075499999999
TEST_14745,75.26831233333331
TEST_14746,78.51766533333331
TEST_14747,78.25830533333327
TEST_14748,76.94172299999994
TEST_14749,73.0681323333332
TEST_14750,78.27247433333336
TEST_14751,80.95611966666675
TEST_14752,81.47174166666666
TEST_14753,79.03310533333305
TEST_14754,74.69229499999992
TEST_14755,81.99603033333328
TEST_14756,77.35849899999978
TEST_14757,83.15526533333326
TEST_14758,77.41170933333333
TEST_14759,76.82517166666678
TEST_14760,75.42712066666664
TEST_14761,77.50294233333342
TEST_14762,82.09470266666676
TEST_14763,79.22124700000006
TEST_14764,77.31015433333324
TEST_14765,76.38779033333343
TEST_14766,75.52612866666655
TEST_14767,78.10015166666643
TEST_14768,80.480947
TEST_14769,83.5752363333334
TEST_14770,82.27714866666659
TEST_14771,79.75067566666651
TEST_14772,78.50856100000028
TEST_14773,78.61633600000026
TEST_14774,80.27503899999982
TEST_14775,75.8444580000002
TEST_14776,75.78117800000007
TEST_14777,82.2864736666665
TEST_14778,84.74181666666655
TEST_14779,72.6404719999998
TEST_14780,78.66274133333367
TEST_14781,78.81616233333335
TEST_14782,80.96265266666668
TEST_14783,77.09540199999977
TEST_14784,74.42087633333338
TEST_14785,76.80587966666674
TEST_14786,78.08257833333356
TEST_14787,77.64301666666634
TEST_14788,81.51293566666666
TEST_14789,75.75027833333328
TEST_14790,82.8126959999998
TEST_14791,76.02684833333338
TEST_14792,79.2523109999999
TEST_14793,80.32963166666653
TEST_14794,75.8617263333332
TEST_14795,76.78701133333334
TEST_14796,72.35705300000022
TEST_14797,79.14715033333337
TEST_14798,80.4861716666664
TEST_14799,74.02385266666661
TEST_14800,78.27668366666657
TEST_14801,79.96842533333329
TEST_14802,86.12236700000028
TEST_14803,75.93131833333341
TEST_14804,76.98930433333321
TEST_14805,77.62594299999998
TEST_14806,86.31188700000017
TEST_14807,75.67743333333328
TEST_14808,80.18546066666705
TEST_14809,80.6961589999998
TEST_14810,77.17107999999998
TEST_14811,81.09122800000021
TEST_14812,75.39811733333326
TEST_14813,75.66376766666701
TEST_14814,77.20979433333335
TEST_14815,76.79650066666649
TEST_14816,76.48164766666665
TEST_14817,75.65380566666667
TEST_14818,79.21550833333325
TEST_14819,79.27628166666692
TEST_14820,76.7850390000001
TEST_14821,78.59875599999982
TEST_14822,80.38347766666678
TEST_14823,81.84254966666705
TEST_14824,82.54335066666664
TEST_14825,79.21745400000009
TEST_14826,74.93970533333327
TEST_14827,76.99127633333323
TEST_14828,74.05174733333331
TEST_14829,75.83288033333338
TEST_14830,74.7233593333332
TEST_14831,74.8064919999999
TEST_14832,77.04089300000017
TEST_14833,87.48127433333349
TEST_14834,72.80294233333325
TEST_14835,80.9714023333333
TEST_14836,77.94565933333344
TEST_14837,80.59826933333316
TEST_14838,82.33980266666654
TEST_14839,83.22351833333312
TEST_14840,83.89873299999992
TEST_14841,73.25617200000002
TEST_14842,84.24203500000006
TEST_14843,77.74137100000007
TEST_14844,78.54434000000028
TEST_14845,77.1402960000001
TEST_14846,76.28706599999981
TEST_14847,72.29566900000017
TEST_14848,74.9675476666668
TEST_14849,78.70622266666689
TEST_14850,78.926486333333
TEST_14851,75.15856266666658
TEST_14852,75.95528766666678
TEST_14853,80.4938876666668
TEST_14854,81.45539833333322
TEST_14855,79.6330646666667
TEST_14856,73.32110333333344
TEST_14857,75.05990933333341
TEST_14858,76.3742423333333
TEST_14859,77.68697933333334
TEST_14860,70.40881699999997
TEST_14861,81.55537600000011
TEST_14862,78.43900766666631
TEST_14863,88.65594566666675
TEST_14864,71.9938596666665
TEST_14865,75.85406433333326
TEST_14866,76.68383866666674
TEST_14867,74.98504066666669
TEST_14868,75.24017966666663
TEST_14869,88.16617533333365
TEST_14870,77.72583600000011
TEST_14871,75.43916066666651
TEST_14872,78.11376933333332
TEST_14873,77.79255166666665
TEST_14874,77.10582566666623
TEST_14875,82.61003400000017
TEST_14876,67.80062800000009
TEST_14877,75.97069233333332
TEST_14878,75.1035113333332
TEST_14879,77.92941333333319
TEST_14880,74.70258699999992
TEST_14881,76.73903133333329
TEST_14882,78.63622933333322
TEST_14883,79.20531733333354
TEST_14884,75.54693699999991
TEST_14885,77.06513866666663
TEST_14886,86.87423200000023
TEST_14887,80.29370268888864
TEST_14888,73.96026533333348
TEST_14889,77.17682066666666
TEST_14890,66.774562
TEST_14891,80.86634266666634
TEST_14892,75.31736633333321
TEST_14893,77.70465800000014
TEST_14894,80.35199766666702
TEST_14895,76.52185333333362
TEST_14896,93.88146766666655
TEST_14897,77.3720576666665
TEST_14898,77.8925256666666
TEST_14899,80.04358199999996
TEST_14900,79.71537733333334
TEST_14901,78.80417500000003
TEST_14902,75.39852633333359
TEST_14903,83.56585100000002
TEST_14904,75.63657933333346
TEST_14905,75.2625646666668
TEST_14906,76.89980933333347
TEST_14907,85.20155966666668
TEST_14908,81.67703133333343
TEST_14909,94.2137186666665
TEST_14910,79.09277966666673
TEST_14911,79.55872366666686
TEST_14912,76.09361999999996
TEST_14913,76.99478200000023
TEST_14914,88.97674966666641
TEST_14915,76.56051933333326
TEST_14916,80.85862533333338
TEST_14917,75.11712066666674
TEST_14918,77.22408766666624
TEST_14919,75.87466500000006
TEST_14920,83.44499966666676
TEST_14921,95.70665333333382
TEST_14922,85.10134733333328
TEST_14923,77.16310000000007
TEST_14924,94.6279860000002
TEST_14925,73.46638633333318
TEST_14926,76.45472433333322
TEST_14927,76.90323566666672
TEST_14928,75.47311433333307
TEST_14929,76.90173133333344
TEST_14930,79.34824666666665
TEST_14931,75.13000000000002
TEST_14932,74.77926566666653
TEST_14933,75.32462100000006
TEST_14934,72.50244700000017
TEST_14935,86.19369866666636
TEST_14936,85.61726166666689
TEST_14937,82.42941266666672
TEST_14938,74.82135633333328
TEST_14939,81.38658066666665
TEST_14940,75.06281599999987
TEST_14941,73.50024800000031
TEST_14942,87.68055833333337
TEST_14943,77.68832266666658
TEST_14944,84.27695933333312
TEST_14945,80.98456466666676
