datetime,count
2012-08-19 15:00,476.0
2012-12-11 18:00,544.0
2011-11-05 21:00,121.0
2012-03-05 9:00,216.0
2011-03-05 7:00,18.0
2012-07-08 20:00,283.0
2011-05-02 21:00,184.0
2012-09-12 19:00,591.0
2012-08-03 7:00,449.0
2012-09-06 6:00,161.0
2011-05-08 16:00,405.0
2011-09-15 10:00,135.0
2011-09-19 19:00,373.0
2012-07-16 1:00,19.0
2011-07-18 12:00,183.0
2012-09-13 13:00,331.0
2012-11-05 8:00,758.0
2011-02-16 12:00,89.0
2012-10-15 1:00,16.0
2011-06-15 7:00,312.0
2011-07-12 15:00,153.0
2012-04-08 17:00,475.0
2011-12-11 13:00,309.0
2011-01-10 16:00,73.0
2012-05-08 9:00,307.0
2011-09-12 21:00,193.0
2011-07-05 21:00,213.0
2012-09-08 12:00,570.0
2012-04-05 11:00,191.0
2011-10-17 20:00,251.0
2012-02-18 16:00,304.0
2011-04-15 7:00,44.0
2011-07-06 6:00,123.0
2011-09-19 11:00,150.0
2012-03-14 22:00,157.0
2011-11-17 6:00,84.0
2012-11-16 20:00,257.0
2011-06-10 0:00,47.0
2012-01-19 5:00,12.0
2012-05-15 15:00,258.0
2011-01-16 16:00,89.0
2012-08-15 6:00,156.0
2012-08-07 14:00,246.0
2012-05-10 11:00,277.0
2011-02-13 17:00,139.0
2012-02-10 7:00,201.0
2012-10-17 12:00,311.0
2011-01-01 19:00,31.0
2012-08-15 1:00,24.0
2011-03-09 12:00,82.0
2011-01-09 4:00,1.0
2012-06-17 11:00,536.0
2011-05-18 19:00,176.0
2012-12-08 7:00,68.0
2011-07-10 7:00,46.0
2012-02-19 10:00,140.0
2011-06-18 17:00,397.0
2012-04-18 8:00,321.0
2011-07-01 7:00,287.0
2011-08-19 19:00,266.0
2011-05-09 0:00,40.0
2011-07-04 0:00,130.0
2012-06-17 23:00,103.0
2011-11-13 23:00,52.0
2012-11-03 17:00,348.0
2012-04-13 2:00,10.0
2012-10-08 19:00,329.0
2011-06-16 12:00,204.0
2011-10-07 4:00,6.0
2011-02-05 17:00,72.0
2011-10-08 14:00,414.0
2011-01-07 7:00,77.0
2011-02-16 3:00,2.0
2011-06-12 4:00,9.0
2012-05-04 12:00,156.0
2011-11-15 12:00,168.0
2012-05-12 3:00,25.0
2012-04-12 15:00,265.0
2011-03-09 9:00,123.0
2011-09-13 7:00,326.0
2011-06-14 10:00,124.0
2012-12-15 2:00,51.0
2012-03-15 5:00,25.0
2011-06-10 3:00,5.0
2012-12-07 12:00,245.0
2012-01-11 18:00,125.0
2012-12-16 10:00,230.0
2012-07-03 6:00,151.0
2012-08-03 3:00,7.0
2011-03-15 0:00,13.0
2012-01-15 7:00,15.0
2012-02-11 2:00,25.0
2011-09-11 10:00,296.0
2012-10-14 13:00,696.0
2011-04-18 6:00,67.0
2011-06-11 8:00,134.0
2012-01-01 6:00,3.0
2011-04-12 13:00,90.0
2012-10-03 13:00,243.0
2012-08-06 3:00,5.0
2012-08-19 9:00,232.0
2012-06-19 17:00,784.0
2012-05-08 22:00,93.0
2012-11-06 8:00,688.0
2011-04-05 1:00,10.0
2011-07-18 2:00,9.0
2011-10-14 13:00,252.0
2011-02-09 20:00,51.0
2012-06-18 12:00,148.0
2011-05-01 15:00,299.0
2011-09-01 8:00,480.0
2012-04-04 1:00,12.0
2012-07-14 18:00,326.0
2012-10-16 9:00,376.0
2011-03-13 9:00,70.0
2012-09-15 23:00,197.0
2012-11-12 23:00,111.0
2012-08-05 18:00,391.0
2012-02-12 10:00,89.0
2011-07-07 19:00,393.0
2011-02-16 14:00,101.0
2012-10-11 9:00,355.0
2011-11-03 14:00,154.0
2011-01-03 10:00,43.0
2012-07-17 22:00,215.0
2012-03-02 23:00,81.0
2011-03-12 12:00,163.0
2011-09-02 1:00,19.0
2012-11-15 4:00,8.0
2011-05-10 23:00,67.0
2011-10-18 12:00,186.0
2012-03-12 22:00,146.0
2012-10-05 0:00,83.0
2011-07-13 10:00,123.0
2011-05-18 20:00,119.0
2011-11-07 13:00,181.0
2011-04-02 15:00,100.0
2012-03-18 16:00,510.0
2012-03-10 5:00,5.0
2011-02-19 15:00,135.0
2011-02-11 1:00,5.0
2011-01-11 18:00,68.0
2011-10-19 23:00,56.0
2011-03-16 12:00,87.0
2012-01-14 2:00,25.0
2011-06-02 23:00,105.0
2011-01-09 12:00,75.0
2012-05-13 14:00,520.0
2012-04-11 16:00,350.0
2012-11-09 19:00,332.0
2012-08-02 5:00,44.0
2012-11-03 21:00,187.0
2011-01-05 23:00,21.0
2012-08-02 10:00,184.0
2012-05-15 12:00,259.0
2011-04-15 23:00,83.0
2011-02-13 4:00,2.0
2011-01-05 6:00,31.0
2012-01-04 22:00,80.0
2011-05-06 22:00,200.0
2012-08-09 7:00,479.0
2011-12-19 23:00,55.0
2011-06-11 1:00,80.0
2012-06-19 20:00,417.0
2011-09-11 1:00,56.0
2012-02-13 22:00,97.0
2012-02-01 9:00,260.0
2012-08-15 8:00,566.0
2012-03-02 8:00,584.0
2011-08-03 1:00,16.0
2011-12-02 6:00,67.0
2011-11-03 8:00,451.0
2011-03-05 2:00,17.0
2011-11-14 2:00,7.0
2012-02-04 5:00,6.0
2012-09-14 14:00,328.0
2012-05-13 13:00,611.0
2011-07-01 15:00,240.0
2012-08-11 19:00,265.0
2011-07-15 4:00,6.0
2012-01-16 4:00,2.0
2011-11-04 13:00,196.0
2012-10-16 14:00,260.0
2011-08-10 20:00,286.0
2011-01-05 2:00,2.0
2011-12-09 23:00,103.0
2011-12-15 13:00,141.0
2011-11-16 23:00,56.0
2012-07-18 8:00,572.0
2012-05-04 3:00,7.0
2012-06-18 19:00,481.0
2012-02-12 2:00,18.0
2011-06-04 15:00,390.0
2011-01-03 19:00,87.0
2011-02-09 19:00,72.0
2012-07-05 1:00,19.0
2012-11-09 15:00,318.0
2011-12-06 9:00,177.0
2012-07-12 1:00,26.0
2011-04-19 10:00,91.0
2012-03-16 23:00,83.0
2011-07-07 10:00,104.0
2011-02-13 14:00,127.0
2012-04-18 19:00,389.0
2012-01-15 21:00,85.0
2012-09-17 14:00,255.0
2012-04-12 0:00,36.0
2012-01-11 20:00,61.0
2011-09-11 20:00,203.0
2012-08-09 17:00,780.0
2011-02-05 22:00,43.0
2012-02-13 19:00,243.0
2011-03-04 5:00,5.0
2011-07-12 23:00,95.0
2011-04-08 5:00,7.0
2012-08-03 9:00,362.0
2011-12-17 19:00,116.0
2012-06-10 11:00,525.0
2012-02-19 14:00,310.0
2012-06-06 16:00,460.0
2012-02-10 19:00,208.0
2011-03-15 12:00,89.0
2012-08-19 1:00,93.0
2012-09-19 0:00,47.0
2011-09-08 11:00,62.0
2011-07-15 8:00,375.0
2012-11-15 8:00,833.0
2011-12-08 10:00,91.0
2011-07-09 16:00,377.0
2011-01-01 16:00,98.0
2011-01-06 13:00,77.0
2012-02-12 9:00,52.0
2011-10-19 22:00,96.0
2011-12-13 19:00,254.0
2011-09-05 8:00,105.0
2011-09-17 18:00,295.0
2012-08-14 11:00,226.0
2012-08-18 10:00,421.0
2011-03-18 22:00,146.0
2012-03-07 2:00,4.0
2012-01-10 2:00,4.0
2011-10-17 8:00,440.0
2012-03-03 9:00,107.0
2012-05-18 17:00,831.0
2011-09-12 19:00,419.0
2011-08-18 22:00,166.0
2012-06-01 8:00,551.0
2012-07-02 22:00,225.0
2011-03-08 23:00,29.0
2012-03-02 1:00,16.0
2012-05-17 15:00,303.0
2012-10-15 18:00,513.0
2012-04-16 23:00,99.0
2011-12-02 8:00,403.0
2012-04-09 14:00,263.0
2011-03-05 10:00,58.0
2011-05-05 1:00,13.0
2012-12-03 16:00,444.0
2012-09-19 23:00,142.0
2012-11-04 18:00,278.0
2012-12-04 13:00,273.0
2011-06-10 14:00,196.0
2012-12-06 16:00,328.0
2011-02-01 16:00,77.0
2011-12-13 15:00,155.0
2011-12-01 4:00,5.0
2012-10-18 22:00,149.0
2012-01-04 3:00,2.0
2012-05-01 15:00,258.0
2011-08-07 16:00,392.0
2012-05-13 2:00,69.0
2011-01-15 21:00,43.0
2012-12-04 2:00,8.0
2011-09-10 5:00,12.0
2011-12-03 9:00,130.0
2012-07-01 6:00,27.0
2011-05-12 6:00,97.0
2012-04-17 3:00,5.0
2012-05-19 19:00,444.0
2012-08-03 4:00,8.0
2012-08-04 0:00,165.0
2011-09-02 10:00,141.0
2012-03-06 4:00,2.0
2011-05-06 0:00,41.0
2012-03-19 2:00,8.0
2012-07-02 20:00,401.0
2011-07-06 22:00,154.0
2012-09-07 4:00,7.0
2011-01-10 7:00,67.0
2012-05-19 4:00,9.0
2012-11-03 9:00,217.0
2011-10-18 6:00,116.0
2011-08-04 17:00,524.0
2011-10-05 8:00,444.0
2011-12-18 6:00,8.0
2011-10-15 17:00,424.0
2011-07-13 2:00,8.0
2012-06-07 16:00,434.0
2011-04-06 18:00,341.0
2012-09-11 20:00,421.0
2011-10-04 3:00,5.0
2011-10-01 20:00,100.0
2012-06-12 1:00,17.0
2012-07-09 17:00,731.0
2012-04-04 11:00,220.0
2012-01-10 5:00,19.0
2012-06-08 11:00,313.0
2011-10-07 19:00,335.0
2011-04-18 17:00,392.0
2011-02-16 10:00,59.0
2012-11-06 20:00,276.0
2011-08-08 19:00,391.0
2012-07-01 1:00,93.0
2012-05-05 14:00,306.0
2012-05-14 23:00,89.0
2012-03-08 18:00,599.0
2011-06-04 7:00,65.0
2012-05-07 5:00,34.0
2012-08-09 18:00,749.0
2011-12-02 5:00,18.0
2011-06-01 1:00,17.0
2011-11-13 2:00,56.0
2011-08-15 5:00,13.0
2012-08-03 18:00,644.0
2012-02-03 0:00,46.0
2011-07-06 13:00,172.0
2011-05-05 7:00,214.0
2012-05-01 17:00,756.0
2011-10-02 14:00,179.0
2011-05-04 16:00,217.0
2011-03-14 9:00,132.0
2012-12-01 4:00,11.0
2012-12-17 8:00,695.0
2011-06-01 17:00,499.0
2011-03-12 0:00,31.0
2011-03-08 19:00,145.0
2012-03-17 12:00,416.0
2011-07-05 14:00,172.0
2011-05-19 18:00,514.0
2011-01-14 1:00,3.0
2011-05-01 20:00,123.0
2012-06-17 5:00,13.0
2011-02-02 19:00,131.0
2011-11-18 11:00,137.0
2011-12-08 17:00,398.0
2011-05-05 22:00,146.0
2012-04-10 3:00,3.0
2011-11-16 2:00,6.0
2011-09-12 18:00,575.0
2011-08-04 20:00,272.0
2012-10-13 3:00,24.0
2012-11-18 3:00,27.0
2011-06-03 21:00,207.0
2011-04-01 0:00,9.0
2011-04-06 16:00,195.0
2012-12-09 6:00,14.0
2012-06-07 2:00,11.0
2012-04-04 23:00,94.0
2012-09-06 18:00,795.0
2011-08-01 23:00,83.0
2011-01-14 17:00,160.0
2012-06-09 9:00,327.0
2012-02-16 11:00,74.0
2012-01-08 14:00,292.0
2012-03-04 2:00,62.0
2012-01-13 21:00,102.0
2012-06-05 21:00,283.0
2012-10-03 14:00,270.0
2012-04-01 14:00,428.0
2011-11-06 6:00,12.0
2012-04-18 11:00,118.0
2011-06-08 10:00,123.0
2012-08-04 8:00,198.0
2011-10-05 19:00,370.0
2012-05-01 8:00,457.0
2012-01-07 16:00,337.0
2012-01-08 2:00,45.0
2012-08-01 10:00,203.0
2012-04-18 17:00,522.0
2011-04-11 22:00,115.0
2011-05-16 4:00,4.0
2012-10-16 11:00,240.0
2012-04-01 0:00,105.0
2011-10-13 10:00,62.0
2011-08-13 3:00,23.0
2012-07-15 22:00,185.0
2011-01-04 7:00,71.0
2011-02-03 22:00,47.0
2011-11-09 18:00,397.0
2011-08-17 4:00,5.0
2012-06-07 19:00,585.0
2012-07-01 19:00,339.0
2011-10-19 0:00,31.0
2011-08-07 21:00,152.0
2011-11-07 5:00,22.0
2011-08-07 7:00,35.0
2012-05-06 12:00,559.0
2012-12-14 8:00,740.0
2011-02-04 10:00,54.0
2011-08-10 13:00,188.0
2012-04-05 16:00,371.0
2012-11-17 16:00,475.0
2012-04-14 3:00,22.0
2012-03-07 15:00,213.0
2011-05-04 14:00,148.0
2012-02-18 18:00,317.0
2011-04-17 9:00,90.0
2012-07-07 5:00,15.0
2012-02-02 2:00,5.0
2011-06-02 13:00,204.0
2012-06-13 10:00,204.0
2011-01-05 12:00,68.0
2012-07-08 9:00,207.0
2012-07-09 3:00,4.0
2011-12-04 6:00,10.0
2012-12-19 0:00,38.0
2012-09-18 21:00,187.0
2011-07-03 9:00,195.0
2012-07-16 20:00,398.0
2012-08-07 18:00,838.0
2011-01-01 7:00,10.0
2012-12-07 23:00,113.0
2012-06-01 13:00,288.0
2012-08-13 17:00,763.0
2011-12-18 17:00,219.0
2011-04-07 17:00,359.0
2012-12-01 21:00,140.0
2011-01-12 0:00,8.0
2011-03-04 8:00,253.0
2011-08-14 22:00,83.0
2011-12-09 13:00,194.0
2011-03-12 16:00,220.0
2012-05-19 5:00,10.0
2012-11-09 13:00,310.0
2011-05-05 5:00,14.0
2011-08-10 1:00,16.0
2012-11-10 9:00,251.0
2011-12-18 9:00,97.0
2011-06-17 19:00,161.0
2012-08-04 9:00,311.0
2012-11-06 16:00,336.0
2011-05-19 19:00,395.0
2012-08-13 14:00,256.0
2011-03-14 15:00,84.0
2012-04-19 13:00,292.0
2012-03-15 9:00,352.0
2012-09-10 5:00,48.0
2011-06-02 8:00,435.0
2011-10-03 11:00,132.0
2012-01-04 2:00,3.0
2012-12-18 5:00,47.0
2011-10-09 17:00,374.0
2011-03-14 1:00,5.0
2012-03-04 1:00,67.0
2012-03-17 2:00,38.0
2011-03-10 12:00,20.0
2011-12-06 7:00,231.0
2012-11-13 16:00,347.0
2012-08-08 21:00,306.0
2012-07-08 8:00,132.0
2011-12-15 12:00,154.0
2012-01-12 10:00,139.0
2012-06-14 15:00,292.0
2011-03-05 22:00,50.0
2011-08-15 21:00,195.0
2011-11-10 1:00,13.0
2012-07-09 7:00,194.0
2012-08-15 0:00,57.0
2011-02-13 21:00,51.0
2011-07-11 22:00,168.0
2012-09-15 16:00,635.0
2011-02-13 6:00,1.0
2011-10-16 2:00,60.0
2011-10-06 18:00,489.0
2011-10-17 2:00,9.0
2012-05-06 5:00,10.0
2012-08-05 15:00,429.0
2011-05-10 16:00,312.0
2011-01-01 21:00,37.0
2012-12-02 18:00,312.0
2012-02-01 6:00,57.0
2012-07-15 10:00,334.0
2012-03-03 11:00,256.0
2011-08-01 22:00,158.0
2011-11-10 8:00,372.0
2011-08-01 19:00,398.0
2012-09-05 7:00,399.0
2012-01-06 18:00,453.0
2011-02-18 23:00,48.0
2011-08-03 11:00,143.0
2012-08-15 3:00,7.0
2012-10-17 14:00,265.0
2012-12-16 18:00,194.0
2012-10-14 20:00,266.0
2012-12-19 15:00,239.0
2012-02-15 17:00,421.0
2012-02-02 21:00,148.0
2012-01-18 5:00,13.0
2012-10-04 2:00,10.0
2011-03-01 0:00,13.0
2012-07-12 16:00,408.0
2012-01-19 23:00,58.0
2012-04-01 10:00,326.0
2012-09-02 5:00,14.0
2012-11-19 7:00,362.0
2012-09-17 6:00,153.0
2012-07-14 12:00,499.0
2011-09-14 9:00,212.0
2011-02-02 12:00,77.0
2011-10-07 17:00,538.0
2011-01-09 5:00,1.0
2011-10-15 20:00,210.0
2011-04-04 10:00,87.0
2011-02-01 18:00,166.0
2012-04-10 12:00,260.0
2012-11-10 4:00,11.0
2012-03-04 23:00,53.0
2011-08-07 22:00,90.0
2012-04-11 22:00,118.0
2012-03-06 8:00,518.0
2011-12-11 11:00,238.0
2012-11-11 2:00,68.0
2012-11-04 11:00,400.0
2011-07-14 12:00,217.0
2011-05-05 11:00,137.0
2011-09-19 1:00,14.0
2012-03-10 12:00,315.0
2012-06-01 16:00,349.0
2011-07-11 19:00,337.0
2012-07-03 23:00,120.0
2012-06-06 21:00,285.0
2011-06-17 4:00,3.0
2011-09-03 18:00,351.0
2012-11-18 23:00,71.0
2012-01-05 21:00,116.0
2012-03-10 2:00,37.0
2011-09-16 1:00,18.0
2012-06-01 2:00,19.0
2012-02-02 19:00,261.0
2012-04-14 16:00,573.0
2011-07-07 1:00,18.0
2011-08-15 20:00,258.0
2012-10-02 9:00,167.0
2011-10-15 19:00,259.0
2012-07-17 0:00,55.0
2011-05-17 13:00,120.0
2012-03-17 9:00,182.0
2012-06-18 17:00,697.0
2012-02-08 1:00,11.0
2012-02-02 12:00,172.0
2012-04-19 12:00,278.0
2011-12-19 14:00,140.0
2011-07-07 8:00,522.0
2011-02-05 9:00,45.0
2011-03-12 20:00,88.0
2012-11-08 0:00,34.0
2011-11-03 23:00,83.0
2011-01-17 12:00,71.0
2011-01-13 16:00,74.0
2011-01-13 7:00,79.0
2011-12-17 4:00,5.0
2011-12-09 5:00,18.0
2011-04-07 11:00,90.0
2011-05-18 11:00,81.0
2011-02-10 21:00,66.0
2012-06-11 16:00,422.0
2011-01-16 11:00,64.0
2011-04-17 3:00,18.0
2011-06-19 5:00,11.0
2011-01-01 9:00,66.0
2011-11-02 6:00,89.0
2012-06-09 23:00,209.0
2012-07-07 17:00,369.0
2011-10-15 1:00,70.0
2012-05-02 1:00,22.0
2012-10-11 17:00,841.0
2011-12-13 16:00,247.0
2011-05-07 12:00,417.0
2011-08-06 3:00,27.0
2012-11-03 1:00,64.0
2011-04-02 6:00,8.0
2012-12-01 1:00,82.0
2011-04-01 21:00,81.0
2012-12-05 7:00,191.0
2011-07-19 11:00,135.0
2012-09-08 17:00,249.0
2012-08-15 21:00,295.0
2012-02-14 7:00,255.0
2012-12-08 21:00,124.0
2011-10-15 16:00,440.0
2011-03-11 14:00,86.0
2012-08-17 8:00,774.0
2012-06-12 10:00,80.0
2012-06-18 13:00,235.0
2011-02-06 14:00,158.0
2012-03-17 16:00,502.0
2011-04-09 12:00,239.0
2012-07-13 5:00,36.0
2011-10-10 19:00,299.0
2012-08-12 16:00,566.0
2012-03-05 1:00,8.0
2012-03-19 16:00,348.0
2011-10-12 2:00,6.0
2011-03-12 17:00,218.0
2011-12-17 6:00,12.0
2011-07-14 15:00,193.0
2011-11-01 10:00,126.0
2011-11-02 1:00,9.0
2011-02-14 23:00,25.0
2012-08-16 3:00,6.0
2012-03-02 9:00,305.0
2012-10-11 5:00,38.0
2012-09-09 19:00,456.0
2012-06-19 4:00,7.0
2012-09-01 3:00,31.0
2012-06-15 17:00,823.0
2012-07-13 1:00,38.0
2012-06-02 6:00,38.0
2011-07-12 7:00,292.0
2012-02-04 4:00,6.0
2012-02-18 14:00,365.0
2012-10-03 7:00,434.0
2012-05-19 16:00,594.0
2012-10-12 20:00,319.0
2011-05-05 6:00,69.0
2011-02-09 3:00,2.0
2012-12-01 11:00,371.0
2012-11-11 5:00,13.0
2011-09-01 14:00,139.0
2012-12-18 3:00,5.0
2011-07-14 18:00,581.0
2011-01-18 16:00,61.0
2011-06-03 0:00,63.0
2011-09-07 10:00,54.0
2011-03-17 5:00,8.0
2011-12-01 14:00,140.0
2011-05-03 23:00,64.0
2011-03-04 23:00,38.0
2012-02-01 21:00,189.0
2011-05-18 0:00,30.0
2012-10-01 20:00,249.0
2011-08-05 4:00,5.0
2012-05-05 13:00,560.0
2011-06-05 5:00,11.0
2011-01-15 6:00,2.0
2011-09-05 22:00,75.0
2011-06-14 5:00,23.0
2012-03-13 21:00,259.0
2012-04-17 9:00,346.0
2011-02-19 23:00,33.0
2011-06-13 14:00,174.0
2012-07-03 12:00,280.0
2012-12-15 1:00,78.0
2011-05-17 8:00,283.0
2012-02-04 15:00,284.0
2011-01-16 8:00,24.0
2012-07-09 4:00,6.0
2011-04-03 4:00,5.0
2011-01-18 12:00,42.0
2011-04-08 10:00,79.0
2012-07-12 15:00,274.0
2012-07-04 18:00,483.0
2012-06-14 8:00,612.0
2012-04-15 3:00,31.0
2012-11-04 2:00,79.0
2011-06-10 19:00,350.0
2011-04-07 18:00,320.0
2011-01-01 11:00,85.0
2011-04-19 11:00,108.0
2011-01-12 14:00,56.0
2011-02-09 6:00,32.0
2012-04-19 17:00,733.0
2012-03-02 7:00,289.0
2011-12-11 0:00,57.0
2011-06-19 23:00,99.0
2011-02-09 22:00,33.0
2011-04-05 16:00,147.0
2011-08-10 8:00,417.0
2012-05-04 10:00,222.0
2012-05-04 11:00,295.0
2011-06-02 4:00,6.0
2012-02-06 6:00,84.0
2012-10-03 21:00,268.0
2012-05-09 8:00,709.0
2012-11-04 23:00,75.0
2011-07-12 9:00,233.0
2012-04-15 7:00,43.0
2011-02-19 17:00,138.0
2012-05-19 8:00,199.0
2011-06-02 0:00,41.0
2012-04-10 7:00,323.0
2011-10-16 11:00,372.0
2012-04-11 23:00,64.0
2011-11-08 6:00,77.0
2012-07-07 1:00,91.0
2012-04-17 1:00,18.0
2012-02-17 23:00,84.0
2012-01-04 23:00,46.0
2012-02-03 17:00,454.0
2011-04-12 4:00,5.0
2011-03-16 10:00,70.0
2012-03-08 0:00,31.0
2012-07-05 5:00,32.0
2011-11-07 17:00,530.0
2012-02-19 7:00,15.0
2012-09-13 14:00,288.0
2011-09-18 4:00,10.0
2011-04-17 14:00,296.0
2011-10-03 7:00,227.0
2012-04-03 4:00,4.0
2011-03-10 1:00,3.0
2012-08-05 4:00,12.0
2011-05-02 2:00,6.0
2012-10-19 18:00,494.0
2012-09-05 15:00,284.0
2012-12-15 15:00,553.0
2012-04-10 20:00,323.0
2012-04-14 1:00,68.0
2011-11-16 3:00,4.0
2012-08-11 20:00,173.0
2012-11-03 19:00,283.0
2011-11-19 11:00,271.0
2012-09-04 6:00,167.0
2012-09-16 21:00,245.0
2012-10-08 18:00,429.0
2011-09-12 6:00,96.0
2012-11-07 22:00,124.0
2012-11-19 9:00,298.0
2012-10-18 2:00,8.0
2012-04-08 22:00,118.0
2012-06-10 3:00,42.0
2011-05-19 7:00,223.0
2011-03-07 9:00,129.0
2011-07-17 20:00,242.0
2011-04-04 9:00,152.0
2011-06-10 10:00,142.0
2011-11-03 6:00,89.0
2012-06-06 18:00,621.0
2012-03-10 7:00,31.0
2011-06-16 18:00,351.0
2012-09-15 22:00,226.0
2012-11-17 2:00,41.0
2011-01-10 18:00,134.0
2012-07-12 5:00,37.0
2012-10-01 5:00,48.0
2012-09-16 10:00,447.0
2012-01-09 14:00,80.0
2011-07-19 6:00,126.0
2012-05-07 2:00,9.0
2012-09-18 17:00,315.0
2011-11-04 8:00,402.0
2012-12-05 5:00,37.0
2012-10-15 21:00,257.0
2012-01-18 6:00,69.0
2011-11-03 2:00,6.0
2012-06-17 20:00,292.0
2011-12-06 23:00,52.0
2011-07-11 3:00,4.0
2011-11-03 16:00,259.0
2012-03-08 1:00,12.0
2012-07-11 7:00,412.0
2011-11-16 12:00,43.0
2011-12-05 2:00,4.0
2011-10-19 11:00,61.0
2012-01-09 13:00,126.0
2011-03-13 8:00,40.0
2011-10-17 7:00,297.0
2012-04-10 9:00,324.0
2012-04-14 5:00,11.0
2012-06-02 5:00,14.0
2012-11-05 23:00,70.0
2011-08-10 12:00,198.0
2012-10-01 0:00,51.0
2012-01-07 7:00,24.0
2012-08-13 9:00,326.0
2012-10-15 22:00,160.0
2012-01-09 20:00,112.0
2012-02-14 18:00,397.0
2012-12-04 9:00,385.0
2011-07-16 22:00,197.0
2012-03-14 23:00,87.0
2012-08-10 11:00,165.0
2012-12-10 19:00,441.0
2011-01-17 16:00,80.0
2011-07-19 2:00,9.0
2011-05-02 14:00,161.0
2011-02-11 11:00,64.0
2012-02-05 23:00,50.0
2012-04-01 17:00,433.0
2011-09-11 23:00,61.0
2012-04-14 20:00,353.0
2011-03-15 4:00,3.0
2011-04-13 6:00,41.0
2012-08-16 0:00,60.0
2012-06-18 23:00,88.0
2011-08-18 6:00,121.0
2011-09-13 12:00,193.0
2012-01-16 6:00,6.0
2011-07-13 17:00,392.0
2011-01-11 14:00,46.0
2011-02-02 20:00,61.0
2011-07-16 15:00,393.0
2012-11-04 12:00,546.0
2011-08-17 6:00,97.0
2012-03-18 0:00,120.0
2012-07-10 1:00,22.0
2012-01-03 1:00,7.0
2012-10-19 8:00,531.0
2012-05-03 11:00,265.0
2012-09-01 21:00,97.0
2012-11-09 3:00,6.0
2012-10-18 20:00,377.0
2011-02-15 17:00,239.0
2012-05-10 4:00,10.0
2011-06-04 4:00,8.0
2011-12-04 11:00,234.0
2011-08-05 6:00,96.0
2011-11-13 5:00,7.0
2011-09-10 9:00,194.0
2012-12-16 15:00,339.0
2011-11-04 9:00,207.0
2012-03-17 13:00,607.0
2012-01-15 4:00,4.0
2011-06-19 22:00,134.0
2012-09-11 23:00,126.0
2011-02-16 16:00,137.0
2012-12-17 17:00,449.0
2012-11-12 6:00,28.0
2012-06-09 21:00,324.0
2012-07-07 23:00,172.0
2012-07-19 13:00,282.0
2012-08-09 22:00,237.0
2012-05-03 6:00,163.0
2012-12-06 20:00,220.0
2012-03-10 11:00,263.0
2012-05-18 19:00,496.0
2011-02-18 21:00,107.0
2012-10-01 3:00,7.0
2011-06-12 2:00,58.0
2012-07-17 23:00,122.0
2012-10-04 3:00,7.0
2012-08-11 16:00,499.0
2011-05-14 3:00,21.0
2011-07-01 18:00,500.0
2012-01-13 8:00,473.0
2011-04-06 5:00,11.0
2011-08-11 23:00,120.0
2011-10-18 4:00,5.0
2011-06-17 6:00,80.0
2012-02-08 16:00,106.0
2012-12-13 17:00,646.0
2012-01-09 1:00,8.0
2011-04-17 0:00,64.0
2012-03-19 0:00,38.0
2012-05-16 8:00,737.0
2012-11-12 14:00,324.0
2011-01-12 11:00,54.0
2011-01-02 17:00,91.0
2011-08-17 11:00,147.0
2011-08-01 0:00,38.0
2011-07-12 13:00,177.0
2012-03-14 21:00,252.0
2011-09-09 20:00,148.0
2012-05-02 9:00,243.0
2011-12-06 2:00,6.0
2012-01-14 3:00,15.0
2012-08-08 18:00,848.0
2012-11-06 2:00,5.0
2011-07-03 15:00,312.0
2011-10-09 21:00,145.0
2012-03-03 22:00,129.0
2011-07-08 10:00,148.0
2011-08-16 13:00,182.0
2011-05-16 1:00,16.0
2012-04-12 12:00,269.0
2011-11-09 9:00,157.0
2012-01-17 15:00,142.0
2011-02-05 1:00,22.0
2011-04-06 20:00,160.0
2012-02-07 0:00,26.0
2011-12-01 7:00,160.0
2012-02-09 22:00,100.0
2012-06-05 8:00,843.0
2011-11-16 8:00,173.0
2011-06-13 6:00,113.0
2012-02-17 12:00,207.0
2012-08-10 3:00,6.0
2012-08-03 0:00,86.0
2011-09-19 15:00,186.0
2011-10-05 2:00,7.0
2011-05-08 9:00,171.0
2012-04-16 11:00,316.0
2011-12-05 22:00,92.0
2012-02-10 13:00,173.0
2012-06-09 7:00,122.0
2012-12-15 21:00,220.0
2011-11-19 6:00,12.0
2011-03-16 7:00,96.0
2012-05-16 22:00,202.0
2011-12-05 6:00,100.0
2012-02-06 8:00,435.0
2012-05-05 18:00,472.0
2012-12-18 13:00,258.0
2011-08-18 21:00,186.0
2011-04-19 18:00,371.0
2012-08-02 12:00,284.0
2011-01-04 9:00,98.0
2012-02-05 21:00,82.0
2011-03-04 7:00,101.0
2012-10-18 15:00,297.0
2012-05-04 5:00,32.0
2012-07-12 8:00,635.0
2011-06-19 13:00,399.0
2012-10-04 21:00,342.0
2011-10-04 17:00,618.0
2012-03-18 8:00,115.0
2011-02-16 23:00,31.0
2011-08-05 16:00,327.0
2012-07-02 17:00,704.0
2012-08-07 16:00,306.0
2012-02-17 1:00,13.0
2011-12-07 2:00,3.0
2011-02-08 7:00,127.0
2012-06-06 12:00,327.0
2011-06-17 18:00,476.0
2011-03-14 0:00,9.0
2011-10-07 13:00,258.0
2012-03-14 19:00,437.0
2011-11-06 19:00,157.0
2012-04-15 23:00,107.0
2012-07-18 5:00,35.0
2011-04-11 7:00,156.0
