fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,shipping_costs
5.000541105,-1.691177825,1.44212792,151.962349,2.90437442,5.22E-07,0.802285915,0.065104179,9.999837094,0.900294493,13.42340796,110.9512394,1.911337331,0.08828245,8.988670938,4.676143485,0.464817133,0.109475101,155.3104309
5.042030971,3.789001977,0.13836477,78.08358578,0.643881887,0.985596779,0.196379859,0.989661587,9.995328721,0.831204601,11.50156991,9463.4773,9.533632739,0.661640029,7.05243195,2.328726035,0.738687293,0.705055188,857.1541161
5.000279549,1.326971838,0.00218305,383.0894354,1.394269187,0.212070497,0.430878257,0.999497084,1.120290579,0.622448649,14.92062315,8987.954339,-9.297030479,0.435549402,8.745987906,0.632409432,0.370783531,0.999989208,983.1205589
5,4.795957378,5.041325877,9.824053573,1.742728812,0.119413985,0.996016354,0.288520595,8.973254175,0.068000341,10.97702758,5216.31172,1.353525074,0.965088518,1.736117885,4.767020312,0.050617294,0.970809721,295.6316124
13.59064911,-0.713651763,9.889777902,218.6117758,0.542285498,0.986983454,0.984630394,0.005858423,9.908181989,0.994550932,3.886375445,1342.911942,-8.866300296,0.7350947,8.401283255,1.920821073,0.97897602,0.360859622,666.1464314
5.000005634,0.328382596,2.62262254,343.5499058,1.130755848,1.57E-05,0.851787233,0.928476888,4.311025243,0.455809102,1.2403582,8561.264533,-9.982822078,0.26685671,5.611296604,4.380648245,0.996566032,0.885818308,920.8477725
5.022649423,4.991821265,9.700447854,337.2650922,3.370198261,0.954138653,0.98776903,0.166172874,9.999001543,0.291843288,1.539134714,9778.441735,-9.999703207,0.571719702,8.284258683,0.503788414,0.06476608,0.395250357,179.5669004
6.819033052,4.257365737,9.993413749,941.0349227,0.649013289,0.000932472,0.802913866,0.272209973,0.087914565,0.04710454,13.12785291,8503.032878,-9.999999989,0.227555033,3.327692439,3.118368657,0.587140322,0.419703429,139.3312913
5.006484772,4.911298745,4.703434906,217.4564757,1.520549209,0.099642881,0.090997603,0.752417753,9.997344057,0.114602622,3.849727627,9906.024013,-2.199105392,0.017233235,0.10368375,0.883258776,0.921616567,0.209001278,123.4388735
5.02217221,4.696797954,0.069608448,0.006971864,0.511133014,0.012703027,0.910812918,0.929713653,9.851578854,0.276980967,6.19952466,2486.412852,-9.913108557,0.147560581,9.94455919,1.919852034,0.357403085,0.730494134,997.322315
14.41832698,1.054571865,9.074772747,0.249635832,1.20018123,0.07053693,0.867212699,0.995398121,7.626045238,0.131140951,8.763700424,8293.830022,12.75009636,0.03540605,7.685385015,3.294947316,0.944388166,0.968778692,110.967684
5.004636571,4.904915463,9.164211903,961.8213401,4.124978716,0.928822606,0.965338652,0.645585732,9.107832731,0.837165306,4.39180891,2418.199343,-9.999999067,0.853233985,5.507239441,0.500005499,0.973109012,0.963302846,823.9108477
5.089444748,4.726381176,0.04000108,944.9930014,1.532356284,0.067781469,0.999999883,0.67561112,9.061337363,0.013526431,4.128451315,9660.989291,13.05577775,0.094154999,6.485557122,3.482634417,0.531330115,0.613917872,197.0297168
5.003613546,3.697181396,6.1501274,398.0085819,0.501068697,0.103056304,0.358607753,0.168626654,6.915365218,0.763501307,13.66084385,7335.141277,-7.64548676,0.551089088,9.973344323,4.439319642,0.826221691,0.836237318,316.7482166
17.08633962,4.990291141,0.058132473,808.4355152,1.674464257,0.001213428,0.588736719,0.494284433,4.04410807,0.112472818,1.324757431,8846.662329,-4.887746373,0.302498156,7.769269898,2.913284139,0.146503343,0.410249415,351.4978231
5.257557371,3.115036631,3.988338308,122.5156778,1.373921717,0.111339948,0.228141525,0.002314884,6.054824379,0.0432996,1.005502462,7443.940846,6.960717677,0.415343833,5.760710442,3.004440146,0.136874545,0.350918007,419.5481409
5.085934645,-0.719045398,3.110347396,766.3331584,2.200643941,0.005192942,0.98491402,0.675951964,9.996373621,0.286744908,1.109811855,9671.630496,19.43559807,0.362927516,0.07725116,4.042792182,0.824881182,0.882773831,155.1821698
19.85385373,4.999164666,0.111435558,813.9927379,4.727534414,0.252122181,0.971624355,0.193441524,9.21428398,0.444840503,1.124225624,6145.26267,-9.960942286,0.007502247,9.240573496,0.892799986,0.629267312,0.191136088,179.619621
5.009539928,4.901082696,7.535960896,2.62075113,0.561845396,9.05E-05,0.500673253,0.045813712,6.070942431,0.187822866,6.412266121,262.6793946,-8.751079218,0.227057348,5.223422577,4.995970087,0.374602457,0.997587413,913.8487231
5.000000081,3.504898802,9.427554535,303.9072387,4.77028936,0.961514936,0.340347241,0.994147084,6.902534002,0.985518387,5.599019191,9465.346645,32.52594569,0.002732829,7.906562755,0.819060333,0.185944284,0.613704939,377.203101
5.209870283,4.957250389,5.489947746,117.3767529,3.812280115,0.085328412,0.748483358,0.306356858,3.745371682,0.091006727,1.06384405,4758.203266,-9.859057621,0.71099396,5.945353043,3.919444748,0.958334778,0.984375713,170.3206322
9.188907986,2.468030648,8.809269799,360.0528031,3.59663612,0.019778974,0.635609023,0.042889011,9.510796739,0.644621383,14.80884545,7622.995417,-8.284740688,0.091026141,4.627698402,0.793672909,0.796094106,0.538503931,102.0084982
5.000030845,1.640930149,9.603439926,90.72801909,1.481738577,0.021156927,0.874562381,0.335333301,3.271632237,0.752469012,1.014973784,8466.749954,-9.458277414,0.000193764,2.734173331,4.698850056,0.99544489,0.027882477,100.4443948
12.90846542,-1.724112573,0.194930243,595.16801,0.516900738,0.149684064,0.12151919,0.748256271,9.611761261,0.034963927,13.47464471,9467.720769,31.49714926,0.063656415,1.391738524,0.500020644,0.996013133,0.655498886,127.319362
8.646546554,4.032531221,4.36075374,64.07442275,1.683785923,0.288513114,0.858247969,0.413896353,3.896102577,0.382295975,2.960642934,4429.664591,-7.571443164,0.188639786,0.973305268,2.488038189,0.100089837,0.993427393,456.5116616
5.000559705,4.039988176,4.649295736,387.1527998,1.155622147,0.714902011,0.688483367,0.599113725,9.960516067,0.197983059,2.704771296,7903.332239,-9.609292678,0.832818974,9.841831234,1.267067793,0.24828302,0.954239825,100.2168703
5.584011811,4.964084825,0.0391117,998.1504641,4.235536042,0.000826266,0.403057963,0.248815123,8.365721747,0.370237495,1.005009894,547.5117971,-9.886506576,0.955982514,9.873621088,4.549753797,0.602573809,0.679941319,233.3640234
9.631768143,1.674663254,6.728425684,7.10115405,0.687988607,0.008395347,0.934748135,0.831137598,7.953654899,0.793781856,13.86425429,7345.71595,-9.96688729,0.931252741,6.220269712,0.635138854,0.419024894,0.979063562,116.2838126
15.44661685,0.373802514,0.973979861,733.2864084,0.886004565,0.029067358,0.933804207,0.999388975,5.576969338,0.390449657,10.27340762,833.7624891,-9.981964548,0.060737738,8.585887892,0.500006319,0.994960676,0.911140637,205.7311017
5.020163232,4.315565223,0.42539407,315.7864429,1.490240083,0.73230343,0.990456515,0.823747437,9.236848473,0.312304665,1.001121586,2843.375401,-9.63211388,0.993150345,9.99988436,2.308087147,0.919789524,0.073414115,102.7579484
10.26972921,3.22086047,4.250594118,0.078785575,0.570590714,0.24021722,0.046888642,0.219747413,8.153693452,0.851800471,7.366291558,8869.317559,-9.99974662,9.37E-05,9.967583096,2.071312479,0.917184719,0.085176985,112.2368956
5.001041173,4.999998013,1.592588816,13.83598786,0.529613186,0.471782365,0.826950397,0.11701856,8.799949978,0.455191254,1.002262749,9998.796468,-9.994631393,0.00086316,9.030516501,2.075836267,0.631827323,0.815084987,266.5772956
11.90227361,2.644028558,8.696268987,185.6805177,3.170118812,0.001076042,0.955301821,0.106929885,9.756922249,0.996742708,1.772161063,5003.974482,-4.293668434,0.619886957,9.496619036,4.192997399,0.367459829,0.707817025,116.0622095
17.74130435,4.909317136,3.40367166,12.04256333,0.500004053,0.075949223,0.037310389,0.98844218,7.403590968,0.947929819,1.267851634,8967.559446,-9.984943581,0.88307592,7.178833869,1.726630032,0.312191959,0.402151727,113.0685855
13.73267924,-1.95826874,3.05473422,217.0177302,4.999932541,0.25000504,0.291798498,0.129811997,7.622270556,0.01963254,1.000054854,1916.666513,12.11170845,0.218344037,9.998430241,0.520188879,0.99311479,0.999865208,269.2165948
11.69854298,4.171487007,5.173903511,629.0867374,1.975921763,0.21122175,0.931191628,0.586879405,7.88431898,0.655909753,6.611977339,9980.18538,-9.999512935,0.153428402,9.539508975,1.576516768,0.78679165,0.778324703,155.2924508
5.018402567,4.987334801,4.217029969,277.9023102,0.51425181,0.124759403,0.044471366,0.905223339,0.432386166,0.995028389,1.671444762,9501.917163,28.98019348,0.619748025,9.330499775,4.880225616,0.1777559,0.510843217,880.808414
6.541746585,4.459651898,5.805430148,597.21468,1.90745386,0.166791138,0.988434158,0.998742261,7.892228755,0.927687469,1.481431898,9999.983029,-8.696561535,0.101116448,5.351121439,0.505483621,0.875672003,0.755857609,115.0048904
13.65361731,4.830956464,9.650854555,1.01922186,4.805793052,0.334154528,0.08276672,0.741548517,9.999628919,0.473797272,5.546310645,7702.740419,-9.997484884,0.55146175,9.150775567,1.384967979,0.897300302,0.993540739,124.3591145
7.555863448,-0.126256837,4.30104739,0.298531981,2.508446459,0.141050799,0.982719044,0.106913884,9.288613259,0.659389321,9.864359163,4891.721331,-9.997679358,0.090269357,9.564615456,1.066416577,0.561776647,0.784376018,101.3677474
5.000364436,4.69534083,9.482470038,116.920368,0.882411532,0.022748277,0.867035832,0.997610371,9.069435909,0.486359127,3.222824299,8667.762867,-9.943566452,5.05E-08,9.438678185,4.809793986,0.733646815,0.999965236,274.4530588
11.57071056,2.772554169,0.001003848,1.27E-05,0.663769525,0.079312279,0.249685934,0.498951302,0.911975747,0.467050208,3.442397552,907.9341585,12.74233686,0.049351302,9.855847917,1.336476575,0.83455817,0.487499571,101.9562489
5,0.951313082,0.035961753,120.1752022,1.831680041,0.120473036,0.601061943,0.24023297,9.573612761,0.596772018,1.649691387,119.1182185,-9.90238382,0.457501737,3.888931208,0.867638195,0.918901037,0.405504381,264.0910119
6.771318776,-0.384503183,9.994137383,624.7135548,0.50078348,0.010510286,0.955391391,0.978069876,9.95361915,0.803992662,2.127499897,8915.326664,16.08211966,0.943708768,9.988450082,4.817976277,0.767554019,0.18682038,742.0125726
5.497141625,1.205542555,8.765511063,416.2687525,1.201418966,0.909498434,0.794229697,0.861494573,3.869592169,0.561656078,3.229958237,1370.310021,-9.876321546,0.975799434,9.79472605,1.124958997,0.780115769,0.688848312,944.6964927
5.200416383,3.52917244,9.296835688,0.027986291,4.990136853,0.006065061,0.999611709,0.833195834,9.986444601,0.217463518,6.088299895,5552.654525,20.76319323,0.551983219,2.376299963,4.841387788,0.004112994,0.480345777,199.0483072
5.003040834,4.739332222,5.728771906,26.13177923,1.708847619,0.40076768,0.118701579,0.982429913,0.248694836,0.986222289,9.843018126,7189.018055,-9.977198357,0.072460861,2.426110114,4.869645064,0.999291321,0.355047927,181.9029058
11.94456641,4.440879147,0.050469986,709.5950475,4.691222935,0.001093465,0.988436714,0.779084127,9.980681695,0.34345181,9.046035704,9471.231122,-0.130082612,0.597578966,9.616365795,0.569756227,0.241665551,0.686345408,363.5912692
6.144962262,4.997492674,6.246150423,0.124355366,0.973977548,0.200661099,0.805019851,0.29735063,0.253422356,0.728726716,5.558682363,7317.473384,15.85587437,0.044483683,9.932891302,4.615369,0.057633284,0.488636126,735.7317218
5.067692535,0.276493871,9.900437753,241.7563607,2.74525418,0.01057429,0.81966667,0.066043542,7.81412473,0.633442166,3.540548309,9970.653194,-8.977969901,0.793413971,6.570683677,0.837485485,0.272112817,0.803480189,858.3478217
5.003871296,4.172184886,7.531405148,550.3719723,2.014284187,0.054265037,0.091130893,0.070502094,9.247373677,8.21E-05,13.37878593,9990.205751,-4.612505887,1.34E-05,9.994024805,0.699081299,0.979721312,0.751088563,701.1465333
5.015226791,-1.560321206,6.282344288,170.2949317,2.835496255,0.000173595,0.412869717,0.837510724,1.560117865,0.85397796,11.6519606,6822.483699,-1.548650693,0.02542875,2.455845449,0.669031963,0.601791511,0.458889555,404.3045734
5.000017366,4.967099157,0.002532425,711.8885948,4.842011714,0.907252959,0.999343041,0.956496346,7.213158958,0.511517759,5.390819307,4227.886279,-9.90280611,0.000230606,6.343572485,3.582208008,0.766021992,0.979282962,877.5128155
5.000598197,4.962498935,4.466331866,41.11049579,1.862007245,0.760764548,0.704362801,0.330553402,9.998777822,0.019483123,1.186433015,7075.667331,-9.885561133,0.001442746,8.674702325,4.455543356,0.45415269,0.999801517,296.3936134
6.939398749,-1.441306462,4.088150052,0.161750851,4.988485141,0.03294254,0.85255864,0.461923694,9.958501343,0.110733799,14.79786885,7628.970475,-9.999728704,0.133275312,8.101239938,1.047173777,0.083876575,0.030055686,464.8634226
5.709784175,0.513003368,3.463584077,11.94326374,4.214264102,6.32E-06,0.857413963,0.316216694,9.006362205,0.800798332,7.341473547,3731.683697,-9.998293941,0.97981687,9.793756709,1.032031574,0.955025236,0.211308692,367.1427867
19.00534586,4.113873797,0.014266428,82.47910546,0.574380178,0.984405367,0.714351614,0.270823684,9.886883369,0.031592721,14.40336321,8719.107649,9.079800585,3.38E-06,9.978851582,2.441305572,0.502635948,0.977824743,540.2091779
5.742421721,4.528254134,8.660274948,311.1882894,1.386101986,0.730918342,0.000905811,0.022981821,9.698056446,0.941748888,2.28842072,9999.924035,-9.998906565,0.68760233,9.249275157,0.801726695,0.919613522,0.059559126,558.0669949
11.86765344,4.944359269,8.160144673,363.9174263,4.86679735,0.054569534,0.585975738,0.446043621,5.228875066,0.921940577,1.786807698,9800.514491,-9.99998288,0.023812788,0.338174316,4.960769044,0.191483004,0.201153686,118.2298777
5.139822409,4.995204947,3.619605186,43.00932207,2.846158737,0.939628309,0.654319508,0.5961514,5.863353964,0.299928789,1.003591834,1005.986009,10.59994437,0.787768465,9.999998092,2.885687418,0.321363605,0.999273766,346.9321958
5.000127605,2.197934476,9.39229836,0.506256357,0.516449756,0.00258582,0.87070944,0.616182094,3.467391842,0.752555746,1.039413776,7004.637138,-9.997837501,0.008288499,8.854253019,1.896013876,0.431451024,0.492228229,207.2133089
19.15818852,0.89361643,1.803972118,55.80188664,2.945717106,0.391852388,0.624788871,0.751261632,3.411655588,0.026773044,1.317521196,7530.228192,-9.992392458,0.208875013,8.897708876,4.07246751,0.612745421,0.872156567,884.806377
6.509114894,-1.963094422,0.90490482,0.000323654,2.513551757,0.000110972,0.984490188,0.607633675,9.988684184,0.809845861,1.450825635,306.5845564,32.62118715,0.527731057,4.126372379,4.402163889,0.119364818,0.570318765,994.9483244
5.25840891,-0.138061336,9.997744373,3.799012244,0.83925279,0.21800712,0.940849804,0.248086972,8.729319251,0.969003723,12.28460622,1974.615242,38.79753438,0.097672072,3.713726325,4.52550383,0.149965601,0.182946387,603.0189732
11.30422634,1.947535455,1.502990695,4.872538445,0.500507134,0.001764826,0.988460065,0.037970699,9.807172657,0.624074733,1.472578976,9009.317291,17.3173298,0.033143239,9.999881251,0.704447479,0.824792028,0.905906637,962.0076676
5.000401484,4.969124082,3.512743329,25.122749,2.856636988,7.85E-05,0.4566739,0.006158812,9.596137211,0.542988792,3.6340264,7790.43944,33.67482581,3.78E-06,10,4.420846299,0.181968742,0.502357963,282.9914182
5.000070592,4.971089719,5.767317208,192.6781707,0.502001914,0.234785057,0.43295072,0.823112953,5.780841569,0.011126865,10.87736986,6983.585213,-5.40161489,0.058974078,0.893702001,3.09482614,0.574603894,0.719183984,275.5360654
5.078367027,4.999993149,3.03915843,78.27103695,0.57484969,0.000622382,0.295368234,0.070200162,9.98979545,0.302064631,1.251921505,7191.676596,-9.999955438,0.018892542,9.959253657,1.060856239,0.890474061,0.110327072,294.0715695
14.57717802,4.198770618,9.714476288,182.6873776,2.650252878,0.332212771,0.290971644,0.374845191,8.330434773,0.081981227,10.27339173,9864.315592,-5.891026088,0.129663031,9.059554623,4.835413481,0.938934981,0.536874919,100.0174008
18.37259942,4.999559377,6.791413506,725.7837801,0.827405365,0.085636411,0.506019458,0.884553814,9.978027183,0.945319399,14.79352123,180.2107326,38.35243298,0.7127981,9.997468224,1.219324742,0.937910125,0.370766765,820.120911
5.019995474,4.970397725,1.352337749,320.2108354,2.988721684,0.132232665,0.128389134,0.622867966,9.205403338,0.279949213,14.04991276,5677.340396,-9.999999704,0.038123147,9.79413204,4.825469412,0.199577398,0.999960748,434.6007497
5.000463168,0.000816193,3.580052322,948.9768104,0.856898727,0.950187449,0.928022286,0.381165219,9.871574454,0.000275043,10.78977017,9925.693419,-4.197461497,0.011272088,0.509654158,0.518810476,0.605106613,0.397172921,998.5436174
5.39970189,-1.201410138,0.299209693,0.616525264,4.413135579,0.188799963,0.176132518,0.408305144,8.23963426,0.272637662,1.378810467,9478.181592,-6.711171038,0.062695963,1.343988719,4.985300648,0.381871899,0.998593568,988.1631931
7.768927746,2.414727253,9.183342968,60.01362562,4.506099251,0.024972668,0.244585113,0.085480738,0.158768417,0.005077444,1.785870092,8165.577926,-2.708692014,0.006001243,5.163611602,3.281619079,0.528248247,0.994425342,997.4024393
5.000043324,1.641972115,7.773853636,669.5572885,1.087687829,0.00204482,0.550004422,0.23070494,6.142046659,0.639812423,1.066021293,8893.959635,-9.714541137,0.895744089,9.997554366,2.688097537,0.068214456,0.259845273,531.8327687
7.020657327,3.51492798,3.691170294,885.466196,3.720028784,0.115176675,0.991169901,0.211216116,9.999784835,0.060752828,1.000158221,9712.24486,-9.283043371,0.000156777,9.999898276,0.803638826,0.308673102,0.953855337,321.2594164
5.084863833,-1.325174394,0.183981198,310.5233765,0.518740815,0.203586845,0.999939691,0.23192427,9.715192414,0.052171384,12.64048283,8784.035522,39.30448534,0.000107515,7.59603412,1.021991597,0.868948814,0.739711865,382.6203133
18.97857316,0.733775098,8.765413357,114.8404398,4.652839999,0.751832506,0.98640228,0.000516395,2.405430871,0.418162952,1.944190725,5458.062849,-8.995354384,0.665578416,0.626449729,2.530968847,0.034677224,0.902800489,100.0000302
5.000106368,-1.212214322,5.145881703,71.14552997,1.929202672,0.035276095,0.035282923,0.981317846,8.071351882,0.093046728,1.07874383,6916.078864,9.289318947,0.334840739,7.313929432,2.498760147,0.13522169,0.514547146,947.0574614
10.89107445,4.915904442,9.972401345,0.060890983,0.685885341,0.026359577,0.007952436,0.734381757,9.999039967,0.980504166,1.35515655,9423.063997,-8.830781056,0.729996442,9.999885222,4.715397402,0.706560203,0.594495142,959.920604
9.818727047,4.989834744,0.11799317,1.217685522,0.679481086,0.596592864,0.036790815,0.062398278,0.045097581,0.907885505,11.09479566,9690.734179,-1.353443415,0.025213227,8.5293664,0.508052874,0.726316996,0.934475208,961.6903424
19.72616344,-1.242478682,9.612948345,8.128863457,4.820331181,0.201263665,0.822296441,0.152740511,9.973646805,0.986993527,3.837902002,4709.439922,14.58430581,0.9097013,9.999462449,0.521003721,0.022616668,0.625241121,109.706452
5.167537785,-1.062189459,0.238635521,139.5698584,4.299414014,0.990838475,0.672185922,0.434539036,9.846828386,6.04E-05,1.000000013,8151.454577,-9.858523494,0.937633641,2.248558576,2.636538289,0.009774298,0.059499584,285.7592068
18.08058755,-1.479723776,5.804844273,141.1389177,1.354788544,0.000522649,0.863012645,0.408085717,4.064898142,0.636459686,1.023608352,7590.871293,-9.8031522,0.37334769,9.903354197,3.638279693,0.85500501,0.904743937,166.0530492
5.353232829,4.712947417,9.30776023,0.475884406,0.502114899,0.65332616,0.176303001,0.233333921,8.242317634,0.697690394,7.782453818,1795.626955,10.94914606,0.807788857,6.43933114,2.667238678,0.03967559,0.060146079,434.2997113
5.883235599,1.668660471,5.711526552,51.02449039,4.937483747,0.51323691,0.996047264,0.124046828,6.898823847,0.981745957,12.40609143,9972.920163,-8.40208273,0.058819696,8.973855757,4.876688223,0.71082078,0.370166362,171.0762793
6.094925546,3.963548024,7.036012646,33.50091977,3.133297143,0.531156392,0.934853869,0.000159709,9.771094337,0.886205036,1.00087409,8128.540331,-8.274984842,0.026923302,9.297105678,4.244597438,0.929771159,0.725842722,969.4579166
5.000077883,3.780638349,9.403946102,974.4168691,0.505838663,0.43774758,0.86512428,0.00603205,6.781676645,0.999992665,14.99849248,9645.180895,-9.998964717,0.634248895,9.878082999,0.951771783,0.729795697,0.928676903,117.4779712
5.213189098,4.984905471,7.754431976,72.85923357,4.881012559,0.593399471,0.750527197,0.853655265,9.113023348,0.310940731,1.000004257,8137.397058,-9.936564676,0.197785104,8.973809101,2.067749868,0.900529199,0.953960958,770.9304172
9.02525923,0.213646806,2.887919875,0.000334425,0.525407058,0.145322923,0.00253587,0.079709889,9.644960406,0.21691754,7.18056914,9942.757598,5.148714924,0.833554916,6.791864418,3.175020056,0.002251301,0.042253972,782.4723733
14.48624425,4.862675409,8.075405815,599.1342827,2.971215629,0.278931322,0.263913354,0.953186602,8.196805065,0.056477145,5.237878887,206.8766826,-4.847186852,0.306461491,0.059357187,1.902543862,0.954323862,0.703148949,164.6212303
5.003946536,4.460536478,0.060668246,111.0983825,2.912361812,0.105130718,0.359477201,0.922968121,7.787916373,0.320047274,3.197269457,9882.922351,0.259903308,0.729601378,9.949436297,4.939906887,0.747164956,0.389372294,649.7347467
8.53803754,4.999810718,0.09748371,987.8577835,4.140623377,0.35120701,0.385629356,0.801973962,9.954588154,0.003939844,12.24149957,5602.655929,-8.805480087,0.05119095,2.080583678,4.997482478,0.704247818,0.307349858,468.5428111
7.394654737,4.983143489,5.055018653,7.769423519,3.090465439,0.077752207,0.795802261,0.1345253,4.331333905,0.897325102,2.080648941,326.9726695,-9.962562064,0.818923463,9.52259814,3.331817532,0.602456954,0.996555991,446.7724358
11.82505344,4.789549194,2.448097441,6.565504524,1.01433078,2.33E-05,0.792952378,0.996318767,2.169370294,0.163532628,6.930166454,2137.987703,15.99685818,0.638824404,9.98729328,4.323503578,0.616496328,0.92352861,146.5118071
18.71681228,2.407524452,0.225465308,85.84882576,4.202471105,0.196054462,0.332067303,0.542373335,9.759173043,0.903923625,1.423698502,131.5968193,1.438498211,0.128456343,9.910834167,0.514716179,0.665771993,0.999999995,630.9286619
9.437805898,-1.616514498,6.77362145,94.29524629,0.753395438,0.087827753,0.123629144,0.301180837,8.640841798,0.001416821,13.72807423,9255.172518,-9.299600463,0.007023272,9.99990815,4.728352841,0.850518929,0.292637823,100.0424469
12.59022082,4.999396898,9.999460401,889.1136023,4.630638512,0.315048306,0.383748896,0.850599493,0.801721432,0.169638095,1.13656057,9972.340706,9.116053825,0.502142202,0.200450506,1.732522791,0.016063014,0.930081327,127.0953369
5.086017413,1.061348565,8.140964266,0.000254195,2.606313129,0.000640861,0.786683752,0.243337886,5.200563999,0.730116374,7.354570367,9999.164206,-7.404628155,0.685576114,1.456704513,4.994358626,0.995562504,0.068349437,167.9666882
5.240179645,1.106837028,5.867035394,126.0565282,1.910043604,0.010986452,0.425636635,0.395701196,9.997723244,0.725830877,5.14269871,9795.319831,-9.908729411,0.955502023,7.235441731,1.468214653,0.678194495,0.328709029,211.877609
5.40005671,-0.766026098,9.185209049,0.206381303,0.502907527,0.452519846,0.576111191,0.816275569,5.072964203,0.169266183,1.686332018,5659.830415,-9.680411197,0.051527734,9.973562799,4.220154109,0.818954014,0.086203012,188.0561356
5.607870508,4.400661758,2.928524621,5.90121895,1.66731041,0.202444039,0.308622737,0.993950546,9.846894927,0.941634336,1.239516003,620.8062524,-9.991862459,0.160293243,9.97642204,3.657209268,0.058986849,0.463457495,999.2202655
5.165760531,-1.925890317,9.666701969,6.289514366,4.975682446,0.468818433,0.192923935,0.193110707,9.75567382,0.027496158,12.72533271,107.207116,-9.769210007,0.462140371,9.66710065,2.333537236,0.006733099,0.156154859,856.6283652
10.83178312,0.912484021,0.018828587,598.2384684,0.505244497,0.764134646,0.863888498,0.394046374,1.094093549,0.934354668,6.228134131,9019.229392,37.82389694,0.584808044,9.471799318,4.097502882,0.99897533,0.003902483,955.7324538
5.0224358,3.061320104,8.773267282,1.89423562,4.17283914,0.000179208,0.151285792,0.074122583,0.003364999,0.607685299,13.06934126,6254.097624,-9.990671811,0.107249429,8.227596808,0.749497752,0.45801073,0.806577246,576.3870577
5.9276622,4.983396814,7.722159991,320.1987209,1.655653653,0.082670614,0.477485029,0.026003179,8.811962338,0.020019326,7.343050754,5836.450821,13.01418823,0.000989422,9.998128808,0.690896134,0.008979679,0.677668358,482.4032493
9.750349658,-0.612646177,0.650536559,560.2155395,0.826518946,0.597199456,0.577018802,0.710784095,9.169299808,0.053281184,5.492211912,8257.145514,-9.999999999,0.301173245,6.153943483,0.556962872,5.79E-05,0.108311673,490.9257949
5.180426317,4.805980565,9.22007588,78.25003642,1.35888744,0.095544405,0.704024158,0.032764598,5.143213179,0.813215065,1.487023392,1667.01824,38.62217557,0.00049786,8.941234474,0.604453487,0.035928737,0.383460735,155.2183046
5.090730096,3.777916887,0.31126645,7.196171159,1.034425536,0.566808887,0.291500215,0.957020742,9.943799662,0.917676335,6.820345398,9989.644884,11.95334607,0.034748106,6.047555765,4.883630031,0.449662999,0.17185085,997.1247462
5.3493268,3.366317243,8.981115636,348.4953509,0.51662231,0.147009842,0.994717827,0.382395809,8.08040016,0.795400296,7.641720342,7109.5724,-9.964017248,0.948361735,0.012259191,3.083363948,0.131019797,0.970349471,106.9049565
7.909707003,4.999718962,4.916256807,645.215056,1.257100074,0.768404375,0.550651837,0.152920716,9.953025496,0.044815742,1.587203286,5219.633721,18.30228716,0.160337268,5.755852996,0.528106953,0.775452538,0.105920907,862.4956627
5.000847229,3.778542927,8.386726209,11.93217329,4.531132026,0.013750489,0.011582497,0.571940768,8.482909429,0.403207346,14.99110483,5066.477356,-9.959883414,0.044058562,9.863821602,4.227886781,0.999991051,0.269508499,791.8809061
5.751944811,-0.40738579,5.061592657,555.2258965,0.510242496,0.094295701,0.989043721,0.973225948,8.191497209,0.996987085,9.763278747,9267.486767,-9.902565983,0.016693742,5.58466619,0.617224357,0.11247026,0.002152483,100.0161357
17.42831855,3.949481848,9.307662571,1.419268755,0.503191436,0.097739403,0.236153469,0.012182936,9.988236207,0.833114055,14.28043075,835.245925,9.135686367,0.092146651,9.79789465,0.679185995,0.991192491,0.022030166,157.7474864
13.14190902,4.892518393,0.328238772,0.924972989,0.541736461,0.000633885,0.548670505,0.97514478,9.884376201,0.918216133,2.600264493,7970.213297,37.21840099,0.029111353,8.615759523,0.919161544,0.174262939,0.990963938,976.6580122
11.86370994,-1.755627761,9.158635722,1.611377997,0.644427362,0.506875793,0.988512014,0.118614389,4.435688823,0.78176417,4.06061111,8707.788108,-9.999775927,0.191291395,3.973434862,2.583994832,0.826834563,0.999519898,730.0728117
5.014806359,0.888243855,8.286779519,52.59281859,4.863849445,0.987137036,0.999934924,0.707649326,9.932628396,0.145488442,13.62761017,9681.888784,-9.699191315,0.035855016,9.999665035,4.969096783,0.922643889,0.68729231,340.6820406
5.995349827,4.26226861,1.508821723,9.407385343,1.388647099,0.021565897,0.961359703,0.269900404,7.945253045,0.997137807,14.08815682,7537.141647,18.72401436,0.049849835,9.790973693,0.566342664,0.466243994,0.95544465,483.8373213
15.8134914,4.933110038,9.807000896,920.4852797,1.325455571,0.662526661,0.455780253,0.92032632,9.983949071,0.789002695,1.104292135,9355.760464,-9.310125244,0.025202141,9.988864328,1.364253966,0.054289962,0.437881424,361.9307981
19.00851787,4.997926201,9.683691399,48.06823471,1.085455605,0.609729209,0.328774206,0.003301321,9.999995573,0.993026483,5.359782068,288.5246593,-9.689887358,0.010717172,6.915972519,0.688934161,0.299924818,0.829445204,970.9226942
