ID,V0,V1,V2,V3,V4,V5,V6,V7,Class
TRAIN_14729,-0.0734201343361826,-0.0643418486020594,,-0.0080178843123248,0.0097615597186656,,0.2382628445731177,,2
TRAIN_14730,0.1307201646795053,0.1675799378720993,,-0.1258442065180025,,0.5079068289519153,-0.0130253157352409,0.0054277098908679,3
TRAIN_14731,0.4865985812728036,-0.0544599285541715,-0.1236841328921548,0.2307054501901216,-0.4887436019897112,-0.0307241154726187,0.3965935597954151,-0.1436867874012747,0
TRAIN_14732,0.5401687102435857,0.4671464285376377,0.4564957852805708,0.0259245007065426,0.0310676384650774,0.0519217017853596,-0.0134161251520365,,3
TRAIN_14733,,0.1575350553646272,0.0404265959458901,-0.0030777575760862,-0.0226434345646353,,,-0.0029210090542608,1
TRAIN_14734,-0.0604606540369092,-0.0589919165288747,0.07056073858439,0.1009610116093919,0.0453785704816106,0.0662802991566272,0.081097228639253,0.0792806474933043,3
TRAIN_14735,-0.1793608161234669,0.0936563529895915,-0.0755297328796469,0.00615626137876,,0.0402127319911665,-0.0040508692328313,,0
TRAIN_14736,-0.2463458745816349,0.0618260440214329,0.1357676978746954,0.1303925313255811,-0.1338926735693153,0.1376061261742211,-0.4403227075070622,0.146128865599567,3
TRAIN_14737,,,-0.0249836885601016,-0.001063502379628,-0.0002172463629771,-0.0242569416375317,-0.0038115161619875,-0.0118576961945723,2
TRAIN_14738,,0.1081338509241287,0.1052641008994994,0.0041440294338371,0.0008932141198981,0.0439123962387802,-0.0266815198866115,0.1715093251919278,3
TRAIN_14739,-0.3974586085098175,-0.3118564649890334,0.1168798331936338,-0.0691810676686866,0.0507253207564537,0.0128442472278145,0.0063772139341352,-0.0357135719197615,3
TRAIN_14740,0.5286010711291127,-0.0365087612627838,-0.0023877642336,0.0016118207563975,-0.0010441333540671,0.0279714669713198,0.0018055069711992,0.0054045094736171,1
TRAIN_14741,0.1553761140443266,0.0981035178667985,-0.2906423407987011,-0.0063878556377487,-0.0205128543535653,0.1463600776923354,0.4503880263024857,-0.0858523334788321,2
TRAIN_14742,-0.255978648006901,-0.0147151642957802,-0.0140581641398665,-0.0115712545015128,,0.0066752820674573,-0.0023012931653705,-0.0173066233076358,3
TRAIN_14743,,,,-0.0014600424839117,,0.0212804573141973,0.0103628956391497,-0.0296577123965698,3
TRAIN_14744,,-0.0682570987027453,0.0478918779996342,-0.0848982268203663,-0.00109410533046,0.1240146592625574,,,3
TRAIN_14745,1.1558868265495303,-0.1771044603873139,,0.0462396228037381,0.0864429959326759,0.0108872999154681,-0.0021623829325888,-0.0756034476297517,3
TRAIN_14746,-0.1201491043777492,,0.0027567462985771,,,,0.0115866187369218,-0.0254748679989487,1
TRAIN_14747,-0.1034778720449989,0.4110551687595324,-0.0839216557592163,,,0.041338220977391,0.0149434083583871,-0.3083238045195033,3
TRAIN_14748,-0.5766776344213229,0.1839080604151559,0.072134730349352,0.1673897803120445,0.4902165522525889,0.0258525584703053,-0.0052336679128286,-0.0042986872772888,4
TRAIN_14749,0.8342146473144137,-0.1980646306586543,,,,,-0.0146245507727345,0.0855203471128481,0
TRAIN_14750,-0.6626895537456139,0.0055106155890986,0.0007984364856508,,,-0.0286898437502867,0.0721906347203178,0.0388516777648171,0
TRAIN_14751,0.2025324849375342,-0.0329824089065217,-0.0530283207454739,0.1906037710943052,0.1862617413150915,0.1132696050703558,0.0158372842350095,-0.0185448974323741,2
TRAIN_14752,0.3535125005185283,-0.1222343949156379,0.216011956144368,-0.003344373908677,,,-0.0076970219144983,0.07317870388182,1
TRAIN_14753,-0.4463200681905744,,0.0307182862606419,-0.0105238575845109,0.0020657081921374,-0.0270864725359998,0.0019693699088891,0.0369175648528611,3
TRAIN_14754,-0.476269369855657,-0.0824585729610007,0.0156642880896345,,0.0047627626987943,0.0093813391552702,0.0023512223965857,-0.0331842713374925,3
TRAIN_14755,-0.6519651022103191,-0.0823575715255557,0.0726479519365613,0.2440911950452399,0.5446547148647493,0.1851630846578849,,0.0083570818658828,4
TRAIN_14756,0.3124957153599287,0.3543382477662035,,0.0306411535146609,0.0107326778403517,-0.3241367598824833,0.0273275022879868,-0.2638275600488964,1
TRAIN_14757,-0.2978767249258157,0.1764279828611871,-0.1403312101910293,0.2163483656498406,0.0205098927673151,,-0.3484582442024116,-0.2756033464067566,3
TRAIN_14758,,-0.1355311504074823,,-0.0567825517409362,-0.1788251822255772,-0.0680977767201661,,-0.0104706500775767,2
TRAIN_14759,-0.1789127839886219,,0.1650926280458934,,-0.1723072866135814,,0.3839433970695834,0.2740994442190547,3
TRAIN_14760,,,-0.2922467273286006,0.3489338831733516,0.0209917562982476,-0.0273592569596343,-0.280755605945134,-0.2547576014961096,1
TRAIN_14761,0.6837438525646312,-0.1467332475913045,0.2022646631893236,0.0207781965174508,-0.0277084993739228,0.1931348854452234,0.2161632734813125,,0
TRAIN_14762,-0.560412143782423,-0.2457300736673362,,-0.0380380094890157,-0.0361365321515716,-0.0074607695640736,0.2001642225849091,0.0081817819306434,3
TRAIN_14763,-0.523954514642529,-0.0987842910036164,0.01030967994801,-0.067602478271375,0.0787581952175873,-0.1350314241882391,-0.1662507127487075,0.0305909804419843,3
TRAIN_14764,0.0735134054135764,-0.3262029620782259,0.1997789415130017,-0.0146374059286694,-0.0080865905021564,0.0712622223901408,,0.1159465320840407,2
TRAIN_14765,-0.3272938640268825,,,-0.0184041722158772,-0.0370349734003079,-0.0262238264324699,0.007014561149123,,3
TRAIN_14766,-0.9171066887515994,0.1244718247906696,-0.0365502198530501,0.0001060437896664,-0.001387438306021,0.0209898419577896,-0.0069171944604372,0.0187730080803913,4
TRAIN_14767,-0.8194836991442649,0.1044306847705266,-0.0255387149833827,0.008671900349204,-0.0047477172442592,0.0597668255249556,-0.0149448857481057,0.0262328895455708,0
TRAIN_14768,1.0156999269173164,0.0119913705023319,0.1288412550119319,-0.1749280170226367,,-0.2059127001075984,-0.0059384526371943,0.0359501879705909,0
TRAIN_14769,-0.8140054101604852,,-0.0356096845952182,-0.0004316728896226,0.0001096518920397,0.0235659648049141,-0.0066068980854207,0.0020241088562043,4
TRAIN_14770,-0.8628757771071902,0.0620287288289084,0.2352577362341049,-0.5472827371656269,-0.0395567798623309,0.253254228375402,0.0022643018586212,-0.0513216313560139,4
TRAIN_14771,-0.2878876690436525,-0.08624684171531,0.0596506814147388,-0.0736442601046066,-0.0177311157068521,0.0126469593057734,-0.1651519619666435,-0.0292263406219251,3
TRAIN_14772,0.5775405725610975,,-0.2406366085019298,-0.0373997461018682,,,-0.0209506653234331,0.1498289779838542,1
TRAIN_14773,,-0.2390126633601406,-0.1417414608284241,,-0.0158681887181392,,-0.0053589090424097,0.3687063637143883,2
TRAIN_14774,,-0.1223111812465214,-0.1434737363526154,,0.1147755521710242,0.1422139553733094,-0.0127479535414594,0.0111065167630553,1
TRAIN_14775,0.012465866322559,-0.1100174739935475,-0.0399144371626834,-0.0465555620271112,-0.0012740660574324,,0.003226079984289,-0.0002620130232245,3
TRAIN_14776,-0.5533485479468522,,-0.1841735954263325,0.0022185055666147,-0.069117754868462,0.0083859760920395,-0.0291980634044316,-0.0412179350518374,4
TRAIN_14777,-0.1596529040800308,-0.1032591168709583,0.14991702297086,-0.0053174991886378,-0.0028387026821333,0.361335155639585,0.3948992498053159,,1
TRAIN_14778,-0.4591265955055749,0.1138109214006578,0.0947769694579896,0.2265529960839739,0.5325420577621274,0.19413900541263,,,4
TRAIN_14779,0.7500427908614444,-0.1243148209580462,,0.3392730427568247,,-0.4654943834556167,-0.00543292460573,0.0336297631513594,3
TRAIN_14780,-0.6203370162232108,,-0.4747035646709308,-0.0144616552868708,-0.0386787996113635,-0.200430727793189,-0.0145543588344148,,4
TRAIN_14781,0.5596086116057656,0.0175703490073613,-0.0458596328559804,0.0235614980661475,0.2943009534706999,-0.0390446077885309,-0.0534901289754386,0.1648252373500731,3
TRAIN_14782,-0.4001796831930364,-0.1870251215218043,0.0709079118580977,-0.0149681204686109,,-0.1066325122549847,0.0398672531745184,,3
TRAIN_14783,0.93715857990441,0.1487243028838529,-0.1134373737023003,-0.061454262573014,-0.0344759616508524,0.220927811808761,-0.4190032256780943,-0.2979856346283082,2
TRAIN_14784,,0.139566335875551,-0.2653326135686455,-0.0036709673085562,,-0.1607440137636448,0.018653179771773,0.0118903166748139,1
TRAIN_14785,-0.985526662410179,0.0922627933171706,0.0575135283565297,0.1023822200448291,-0.0041534945222146,-0.1406961684656972,,0.2528308816961889,4
TRAIN_14786,0.8462787925884777,,0.0216019638000324,,0.037549790331962,-0.0295320865210896,0.0195606937422942,-0.0237420780271969,2
TRAIN_14787,0.1069676434483042,0.0337927928287499,0.187322590382696,-0.2487674047680049,-0.2939799663400366,0.2343157271229572,-0.0190474148155072,,3
TRAIN_14788,0.587356777853185,0.0234307617221665,0.0599335845428348,-0.1853075135848245,,0.0906135368584477,0.105663326034434,,1
TRAIN_14789,,0.0227613595032935,-0.0216807262480875,0.0002055841531844,0.0384446244796302,0.0188876932324435,-0.0005796658929955,0.0143298108463825,1
TRAIN_14790,-0.682281076882198,,0.0352770567192471,0.1294093582861784,0.3058999109245643,0.122197119106854,0.0052956829902065,-0.0196843560900253,4
TRAIN_14791,-0.4468311674267131,0.4024371470332036,,0.0463294494188131,0.027661546184319,,0.0896059059414607,0.0742636497170285,0
TRAIN_14792,-0.4058382228626697,-0.0615058765936049,0.0375073908808039,-0.0494576094901478,-0.0015671022904299,0.0245289182656994,,-0.4241754778009093,3
TRAIN_14793,-0.9907922743432536,0.045102584620948,,0.0170170504124648,-0.019814794468384,-0.2522881265530201,-0.3216283381911901,0.1703535117384295,4
TRAIN_14794,-0.4743979913743384,-0.0367968054362878,0.0659135750515099,0.0277189589118654,-0.022915707304334,-0.2372323131592801,0.0258796971939754,0.0277261428431819,3
TRAIN_14795,0.6429828331655988,-0.1907947197692451,-0.1638752136012315,0.0008840776342223,0.2994263277948478,,-0.000823427270584,0.0514301724411283,0
TRAIN_14796,,-0.0110225699787458,-0.007668165929429,,0.0022933610938788,0.0150665189668861,-0.0017481569330025,-0.0225509236738246,3
TRAIN_14797,-0.0589556445449039,-0.0527563997733664,0.1228309338659283,0.1252902971910751,0.1056915189511527,0.2830689164577896,,-0.0011818283577525,4
TRAIN_14798,0.211799982927228,,-0.1628164796855074,0.2569328046732013,0.0173753079024732,-0.053984617633026,,-0.0027512343178897,2
TRAIN_14799,,0.0358750973082521,-0.0085690960083675,,-0.0036545834259652,-0.0132587742617861,,-0.1983665883983048,1
TRAIN_14800,0.994923347753945,0.2497294455177234,-0.3698618973344817,0.2803717394821053,0.0565295214066704,,0.5523977758486561,0.026666888151055,0
TRAIN_14801,0.1169498889215958,-0.2431725927958622,-0.1608030545543961,,,0.0668411340356443,-0.0227157394949637,0.0125580469855277,2
TRAIN_14802,-0.1814989579152716,,-0.2859481074982923,0.0130396164521033,-0.0283994218883717,-0.1565954054930463,0.0149328583839266,-0.1265807460520955,3
TRAIN_14803,-0.1212750900326022,-0.1609399299402546,0.0674698096909963,0.0149013605891709,-0.5354650960101018,,-0.1784320621924623,-0.1458154078469853,2
TRAIN_14804,-1.0448469540235956,0.1516428587222217,-0.0319330729824598,-0.0019568659334994,0.0010682517125932,0.0217877604062178,-0.0150664131871197,0.0579859870519463,4
TRAIN_14805,-0.3700759866438479,0.0244564533492142,0.0182900361633791,0.160705032245251,0.0063194262838468,-0.1766685396231759,0.0560617592441285,-0.2649043944032199,3
TRAIN_14806,0.489936717033663,0.2839800952257318,0.2007604646565297,0.0140441771948465,0.0130959607117543,,-0.1396505799644527,,1
TRAIN_14807,1.0148916529571337,-0.0994217348353651,,-0.3711783594399192,,,,-0.001560708206648,0
TRAIN_14808,-0.1624218033956834,0.0195536390739211,-0.017477196924551,-0.0086557701800377,-0.0062691060805552,-0.0291339729888921,-0.0022849219008588,,1
TRAIN_14809,,,-0.0035229793461618,0.0003779588304379,0.0022460576215381,0.0098723086367116,0.0017359028781989,-0.0378384925428153,3
TRAIN_14810,-0.6659553415901457,-0.0959924557322221,0.0317871254655926,-0.0063830149451785,,-0.1341328628474572,0.0589319638048888,,4
TRAIN_14811,0.0691389451132454,-0.0721998244434015,0.0132818320850539,0.0046329312388354,-0.0237251665625847,-0.0417581711155291,0.0033916842280442,-0.0102513771966494,2
TRAIN_14812,,0.2001854581477051,0.0583621016576775,-0.1903671920952372,-0.0096032167975583,,,0.0771028281169326,4
TRAIN_14813,0.4906741891570692,,0.0373629111437711,-0.0004344897198666,0.0016391878059096,-0.1266114513773919,0.0238594597514742,-0.0238665194859406,1
TRAIN_14814,-1.0904457729556585,-0.0037812790239869,-0.0424462776260745,-0.0019793414051933,,-0.0105506929453266,0.0049497350219785,-0.0506074124667839,3
TRAIN_14815,0.1455528856467731,-0.1323455110481672,-0.1925763571659693,-0.138170158044125,-0.3701185174491961,-0.0767664175734335,-0.0004258311155281,0.0176341687772982,2
TRAIN_14816,,-0.3166049057278257,-0.0508155546446341,,0.0105799364090585,,,0.2404590687428631,3
TRAIN_14817,,-0.0879121399882128,0.0181908101685273,-0.0095794370313019,-0.0021347658313017,,,-0.0294105579274576,1
TRAIN_14818,0.349593999896817,,-0.0977905888800803,0.0006036514964313,0.0017976512703839,0.107490554981667,-0.0711865328403979,,1
TRAIN_14819,,,-0.0884405170763091,0.1569685257261797,-0.0121012560443057,,-0.0038676900096248,-0.0215942979434645,0
TRAIN_14820,-0.1658519172120276,-0.001763661323274,0.1815027509826778,0.1667227600899273,0.4129976898702988,-0.1884025633324174,0.0954491420004686,0.1683401557421744,4
TRAIN_14821,,0.1768885084695815,-0.0659088552635559,0.0034663698614509,,0.5080822065406456,0.2080914764681923,-0.086365967816126,0
TRAIN_14822,-0.813979849099542,0.1136324328079887,-0.0079081119205206,,-0.0065852255550417,-0.3083079485128904,0.023839856445348,-0.1405023784306402,3
TRAIN_14823,0.1601161038770645,-0.2098170498254546,0.0325040495734816,,,,-0.2886724702587759,0.0484333683811558,2
TRAIN_14824,-0.152121816528253,-0.0989057794807164,0.0366400876488934,0.0034173365033829,-0.0037356600230857,-0.0438787454784951,0.0101928021109175,-0.0283970210644709,3
TRAIN_14825,0.8482931213266681,0.0255645732410215,-0.00731839919669,,-0.001752826852406,-0.0165632086983629,-0.0021255930295432,0.0133534552907666,1
TRAIN_14826,-0.6893881028310808,-0.0924983698356149,-0.0177768132734238,0.0002853064182351,-0.0027622019548423,,0.0073719622684162,-0.0287948489834112,2
TRAIN_14827,-0.4270706027038139,-0.0826731902074685,0.0189118867380054,0.0024780324454591,0.00326885261792,,0.0030968707742732,,4
TRAIN_14828,0.6639061104608222,-0.3608071421672323,,0.0357438804209257,-0.4818699647528482,0.4564430342796577,,0.1089468712316313,0
TRAIN_14829,,-0.2371733082929974,-0.3051765536905048,,-0.0617692231319554,-0.0168750474602187,,-0.1193862801858111,4
TRAIN_14830,0.0403580572368214,-0.1394462664786959,0.037913325398766,0.0008459996751996,-0.0090424338775059,0.2894139983827695,0.0230861140670464,-0.1800735946815852,2
TRAIN_14831,-0.671410749683144,0.1507020051533755,0.052271933016602,0.193106425099845,-0.2141295356206536,,-0.011523598145511,0.0853533693759252,4
TRAIN_14832,,0.1756239150063518,,0.0038721691459652,-0.0128747973287679,,-0.0292758578753536,-0.0719351346019727,2
TRAIN_14833,,-0.1584056214651867,-0.0755452810727888,0.3904906190693173,0.0333791455942412,,0.0154977988440904,,1
TRAIN_14834,,-0.0625563184189663,0.0989957103360575,0.1275977255536009,0.3115994368851449,-0.0345626163874646,0.0077680400253324,-0.0231222846357025,3
TRAIN_14835,0.3530419048205178,,0.0258236342263334,0.0033752305987786,-3.274983757551229e-05,-0.0518745843533462,,0.0305638975121071,2
TRAIN_14836,1.3074861341783808,,,,,,-0.0053040496531023,0.0095891541541317,0
TRAIN_14837,-0.7160499468188924,0.0404940832502025,-0.4144838176698342,0.0333894099974468,0.0629061991116561,0.1289019162749079,-0.3869799911419183,0.1002567048289314,4
TRAIN_14838,-1.0783246654214484,0.1569893632368064,,-0.0007273518144936,0.0006789804462488,,-0.011391444567952,0.0508414001439934,4
TRAIN_14839,,-0.0761395407494207,0.0035025772885469,-0.0010718853365167,,-0.0240428342887581,0.0034701474994698,0.0041039567969603,2
TRAIN_14840,0.8612891096072377,0.1001778948408114,-0.0067169424297065,0.0039058671539693,-0.0017635389301266,0.0048226300987974,-0.0014890075565181,0.0022665422662876,1
TRAIN_14841,0.1056677876478435,-0.0883654027683197,,,0.0075271282706597,,-0.3048661463656503,0.051203862373496,2
TRAIN_14842,,,,,,0.0840072289111774,-0.1757403045051888,-0.1201514295583251,2
TRAIN_14843,-0.3253818917467416,-0.1633286612609945,-0.0608169800613559,-0.0045345774235219,-0.0053562267407399,0.0373084041537125,-0.003768001007279,-0.0161481719082962,3
TRAIN_14844,0.5868970858422137,-0.0255643644574256,-0.0057536800937703,-0.0005757833064261,-0.0023724809959607,-0.0128492547703836,0.002412126378928,0.0075850359718859,1
TRAIN_14845,,0.4841575648440449,-0.082187410157757,-0.1420396272868229,-0.0535400512589971,-0.0182974202885394,0.0111904014330358,,4
TRAIN_14846,0.7038993999372662,-0.009270662435348,,0.0298124138272418,0.0111819852402381,0.0014093060245203,-0.0019394825579562,0.0106118024029102,1
TRAIN_14847,0.2586354529481196,-0.1616331415087629,-0.0993178776824662,-0.0073304967146475,-0.0109540505288469,0.024670725358275,-0.007832243027763,0.0127909721114965,2
TRAIN_14848,0.8623481868547351,0.1695280267441954,0.1200742332534873,0.0113788447291368,0.00839201646745,-0.0423414116465946,0.0013363582135221,0.0162806584823963,4
TRAIN_14849,0.4084870457978309,0.1272812301792533,-0.1010684747003916,0.0014824975640371,0.0023632843454184,0.0785576365855948,-0.0371812495595567,,3
TRAIN_14850,0.6919223025051191,0.0203228693151304,,-0.0093784317076221,,-0.0426965180808907,2.6069328303488752e-05,0.0234840600165094,1
TRAIN_14851,-0.1607805403799984,-0.0714517288536605,-0.0350891371201019,,0.0119284043815438,,0.0049708396038796,,2
TRAIN_14852,0.5039805705258003,-0.1176414697735083,0.0048681700333682,-0.1207154763079464,,-0.1453202825939817,0.0095614741917456,,1
TRAIN_14853,-0.1122233367428832,-0.0072667333566124,0.001053633548706,0.0063751262412175,0.4686318403123138,,-0.0016152024251261,-0.0300299290453096,3
TRAIN_14854,-0.1154187856930625,0.1260862673652541,,0.0018138835592018,0.0103382036389631,-0.1089611335433353,0.1154680912072098,-0.2081765885051714,3
TRAIN_14855,-0.2252635451475663,-0.0664493269658227,,,0.0018121941384653,0.0096778061131843,,0.0613920546225256,2
TRAIN_14856,0.8276808683815741,0.0942933734396629,-0.0545409350268041,0.0174914929127227,-0.0027020723703476,,-0.2029581431466461,-0.0859402124338582,1
TRAIN_14857,-0.4743910508273137,0.0846766345212561,,0.0010180811130247,-0.0041654510784437,-0.0414485984031298,-0.0599730690330483,0.0508371613834015,4
TRAIN_14858,-0.7958693199544854,0.0904855086945748,0.0756902688872145,0.0125899585034562,-0.0136631790821058,-0.217393835357957,,0.1745094272689247,4
TRAIN_14859,1.1583098246182733,0.1232738492471972,-0.0968001916079538,-0.0012505104389776,0.0546320391722322,0.0666474309997442,0.0311795730433699,-0.0161601804066566,3
TRAIN_14860,0.2555310946522373,0.2320485497862665,0.3344458561011586,0.039929227981783,0.0175700292122306,,-0.4428830405500518,-0.3430491238485214,0
TRAIN_14861,,0.0708902203906995,,-0.174528257482961,,-0.1386308005050748,-0.0046273536826932,-0.0031495896101559,0
TRAIN_14862,,0.1473250062671003,-0.003449386657673,,-0.0021176827485875,0.0670155915709051,0.1160517336529118,0.1640012412467864,4
TRAIN_14863,-0.2523221905436058,0.2736908808334682,0.193130077693321,-0.1808800849254647,,0.3627657035986126,-0.0319602024144408,0.0768041096702521,4
TRAIN_14864,1.0867859184343616,-0.0891163696707629,-0.2057192894649057,0.3156490248479154,0.0369348457151207,-0.053593390027031,,-0.0341135881032884,0
TRAIN_14865,-0.4215940894577035,0.0771891498726611,0.3371904169777812,,0.0038936103393553,0.0713821533367063,0.0560654155523353,,4
TRAIN_14866,,-0.0805388192899056,,-0.0060124477755756,-0.0097735787879991,-0.1532913343461554,,-0.3864068420848249,4
TRAIN_14867,,-0.0590004994930178,0.0376139575138765,0.0074923951533844,-0.0033610987649757,,,,3
TRAIN_14868,-0.9028304456665508,-0.0876257456525061,,-0.0015748851725264,-0.0006028732347857,,0.1725163572419821,0.0117964486270176,2
TRAIN_14869,0.0989980295239602,0.0770725614540354,0.0176432834188681,-0.0003213640730246,-0.0020297451663617,-0.0238474395662051,-0.1412501799673582,-0.0069062823018934,2
TRAIN_14870,0.2171893736562143,0.1302692322769754,0.2929101375932464,0.0184151595787247,,0.1291326715948036,-0.0857955581260662,0.0072877154418825,2
TRAIN_14871,1.0874855410124318,-0.0841323303309602,-0.0602390409109796,-0.015963418056091,-0.0035543121380063,-0.0151060479235828,-0.0015522259799125,,0
TRAIN_14872,0.6246961541248719,-0.1010196854331362,-0.209678811281194,0.5121867274980463,0.0347854288903288,-0.2490662843570832,0.0275176110885864,-0.2896661670636135,4
TRAIN_14873,,0.090112648601138,0.0208171909531212,0.0160305190445041,0.0402811288797823,0.0251765917978093,-0.0065371163880987,,3
TRAIN_14874,-0.1584801965853097,-0.122087672458739,0.074160044523268,0.0030831581439963,-0.0033600040405148,-0.1306010831485711,-0.1291499432611772,,3
TRAIN_14875,-0.445780697832015,-0.0808170518898934,-0.0255664028688427,0.1201329664003563,0.0068746807869171,,,,3
TRAIN_14876,,-0.0151447644882342,-0.0510485031086695,0.0058817379095411,-0.2411714088917922,0.167347646604969,-0.0202382036854056,-0.1980457344939141,3
TRAIN_14877,,-0.0961402783789784,-0.2511644468161734,0.001976660525833,-0.0006041827098885,,,-0.1982484854145981,3
TRAIN_14878,,-0.1138154290920656,0.1361234906450833,-0.4895597685288279,-0.000767099032792,0.1678072403483995,-0.0238167924337306,-0.0466023843098173,3
TRAIN_14879,-0.5749069605178504,-0.020737128465911,,0.0575193690028829,-0.0005196783756405,,-0.0011281199110237,-0.0046193440063591,4
TRAIN_14880,-0.8935523611738164,0.1680878958836813,0.0309989369300964,-0.1485695019795777,-0.0123184909999493,0.0660953523690926,-0.0575206047211146,0.0075276286625845,4
TRAIN_14881,-0.796474904114475,,0.1479124005586486,0.3665414447240208,-0.4126382029157449,-0.0817769491663499,-0.001109941778441,0.0887229505331681,4
TRAIN_14882,1.3291086168993242,,-0.0495405825653442,0.000176747083249,0.0086007724716345,-0.0668710282190229,-0.0064592836699109,0.0098889006429056,0
TRAIN_14883,0.5844036071895659,0.0315955806083293,0.0571291587762454,-0.0057569712457659,-0.0231836519561532,-0.1938237246078598,0.0029300048036154,,1
TRAIN_14884,,,-0.0681351015889737,0.0104078424490077,0.0119951760350134,0.0558301558111995,-0.0068634289556535,-0.0068372959778699,0
TRAIN_14885,-0.3338862402287962,-0.0813490832735166,,,-0.0012881162264756,-0.0147310415623852,0.0072562324734117,-0.0418314799689392,3
TRAIN_14886,0.1290930736263926,,0.1173503782430355,0.1474416396030381,0.0251700239726687,-0.0300209666983508,0.0371138800809862,,3
TRAIN_14887,-0.918398513918694,0.1803125481602157,,0.0024051462880582,4.8849453222657455e-05,-0.0540786621255287,,-0.0637146907923883,4
TRAIN_14888,0.4065884972314378,-0.0541705558966895,-0.0490037511072244,0.0013903530312111,0.0026380660221788,-0.0774613473692069,,,1
TRAIN_14889,-0.758687831151914,0.1315333296386036,0.2357414644312726,-0.3268122446160873,-0.0299807087242676,-0.0452480675630825,,0.4953276258841859,4
TRAIN_14890,1.0926437117154753,0.0315484375247814,-0.1199070253103694,-0.1817460841636798,-0.3838788764578759,-0.1343618190454103,-0.0085865943141735,0.0373315033795052,0
TRAIN_14891,0.4934987607329172,0.478291855139977,0.4689331170927936,-0.2856717177312039,0.031345414507449,-0.2783230131717123,-0.0668981131350037,-0.0675764232152872,3
TRAIN_14892,,-0.0983922366568132,0.0477325415990961,,-0.0058538772794275,-0.0625884543636195,0.0159871236359815,-0.0589833358382843,3
TRAIN_14893,0.3311711568873836,0.0946508418672866,0.0433569110476068,-0.0022977532209084,-0.0048719241045387,-0.039460786294231,-0.0996729279027544,-0.1081471923116312,2
TRAIN_14894,1.1873826652372124,0.0901166598686228,-0.0686314421797748,,0.0124911243902982,-0.0131042121017205,-0.0063657331573222,0.0029874588480196,0
TRAIN_14895,0.1303009168661154,,0.1862997970605063,,-0.1343279515732545,-0.1762747841416077,0.1110183949269576,-0.567344823035322,4
TRAIN_14896,-0.4906977614511615,-0.0478897555675693,0.0001329630197677,0.0035685787107378,-0.0025316882665897,0.0391788111538793,,-0.0754706515527169,1
TRAIN_14897,-1.1044773432364847,0.2080336186793852,-0.0619977895007378,-0.0021474937608531,-0.0001683104799277,0.0081194837177743,-0.1928667107624207,,4
TRAIN_14898,,0.1035138832833723,0.0400443169495243,-0.0018781828093832,0.0147469661494035,0.0112777117324623,-0.2059398984478406,-0.1738548723164161,0
TRAIN_14899,0.7984486702876887,0.0220296065023885,0.0039254660757137,0.0029688743466637,0.0055148254618165,0.1378342190909192,,,1
TRAIN_14900,-0.7480823636888849,,-0.0256716128423494,-0.0007298837249625,0.001802303601238,0.0203079908383251,-0.0042526952578132,-0.0023937893618469,4
TRAIN_14901,0.8859939527882632,0.1157901970313829,-0.0400003078326412,0.008467102083869,0.0029042764776126,0.1003525196891141,-0.0370354521055147,0.1872636609296469,4
TRAIN_14902,-0.595601355961251,,,,-0.0106330898401749,0.1432397033806603,0.3107932387233493,0.3033723497815552,1
TRAIN_14903,-0.7356176214684816,0.0325657788092647,-0.0287595435229979,,0.0025476663330318,,-0.0015611631040006,-0.0699477253401129,4
TRAIN_14904,-0.7746704173787188,-0.0888542544222802,,0.1188945022043184,,0.1268518051732978,-0.2521844551908839,,4
TRAIN_14905,0.2485119748108202,-0.0838682025138177,0.2309266935521064,0.0020019865146535,0.0003859958026582,-0.0093137752233411,0.0039875376306032,-0.0066772283468347,2
TRAIN_14906,-0.154862373426343,-0.1513118371741398,0.1002690427696138,0.2026505852084435,0.481304724554549,0.11021083920191,0.0086164856111414,-0.0257569539919966,3
TRAIN_14907,,-0.0606657497476905,0.002899511356417,-0.0013808314434826,-0.0043867468025123,-0.033535069791459,0.0032956566213636,-0.0058120698224034,2
TRAIN_14908,-0.2384102234230106,0.0586409774323275,-0.2433483935123682,0.0409926490669724,-0.2618134766003713,,0.3512457532595514,-0.0995825150240838,3
TRAIN_14909,0.6777814343670188,,-0.3801085301644478,0.606252508878146,,-0.0416051491551766,-0.1814321782379244,,1
TRAIN_14910,-0.6893414524991165,0.053509971161812,-0.0178312133546163,-0.011872715641652,0.0025541242041021,,-0.0030365345371729,-0.0141276125287259,4
TRAIN_14911,-0.1248718497161319,,0.0403129944008306,-0.0010655727156718,0.000186289799472,-0.041530961159478,0.0087042424895363,-0.0177274784731378,3
TRAIN_14912,0.3024083261611656,-0.1018412207842747,-0.1022557556196348,0.0215683875175006,0.0035558169480739,,0.0431376638731181,,2
TRAIN_14913,-0.6595917061479014,-0.0358139958054585,-0.055037997174844,,0.0003176966601774,0.0965952986358521,,-0.0096353313130109,3
TRAIN_14914,,,,-0.0095317351143881,0.0173765434167307,0.2858974941171823,0.4229072917025406,-0.1503576813910418,1
TRAIN_14915,,0.1477124018092229,0.3543850829841025,0.0005835745243033,,-0.3095259211171957,0.2477259213353836,-0.025434517857846,2
TRAIN_14916,0.8289526429514987,0.0886652564875547,-0.2371455377725929,,0.0102448652452747,,-0.027101918844765,0.1071481212327353,0
TRAIN_14917,0.4056032969880408,0.0676837774286526,-0.0299799108152182,-0.0014171888425831,,0.017254590168708,,-0.0005967323749554,4
