ID,HR
TEST_12677,77.04383299999999
TEST_12678,77.33922799999999
TEST_12679,78.22579499999989
TEST_12680,79.39697000000001
TEST_12681,82.07253500000003
TEST_12682,73.00065299999997
TEST_12683,74.9746069999999
TEST_12684,73.52435900000015
TEST_12685,73.659339
TEST_12686,80.45055600000006
TEST_12687,80.72272899999996
TEST_12688,74.643576
TEST_12689,77.969069
TEST_12690,74.67169599999994
TEST_12691,78.52275799999997
TEST_12692,80.25784800000001
TEST_12693,78.54532700000006
TEST_12694,80.04939600000003
TEST_12695,80.207556
TEST_12696,77.45952600000008
TEST_12697,81.80440100000001
TEST_12698,81.48185000000002
TEST_12699,85.85561699999998
TEST_12700,73.15018400000005
TEST_12701,75.31981399999991
TEST_12702,79.137947
TEST_12703,75.5228399999999
TEST_12704,79.98915199999993
TEST_12705,78.59069300000002
TEST_12706,77.606335
TEST_12707,82.773088
TEST_12708,76.68474299999991
TEST_12709,76.993733
TEST_12710,79.16625600000002
TEST_12711,73.65142700000013
TEST_12712,83.36127600000002
TEST_12713,80.27210700000002
TEST_12714,73.65328500000001
TEST_12715,80.1098450000001
TEST_12716,79.27186100000006
TEST_12717,74.87364399999996
TEST_12718,76.00281
TEST_12719,75.7034080000001
TEST_12720,73.05504099999987
TEST_12721,76.10504100000003
TEST_12722,76.22665099999999
TEST_12723,80.10086600000001
TEST_12724,76.53343999999993
TEST_12725,78.73706
TEST_12726,78.74289099999984
TEST_12727,80.26326699999998
TEST_12728,75.57782399999995
TEST_12729,74.71856799999999
TEST_12730,81.16908100000003
TEST_12731,74.91451299999996
TEST_12732,73.1199999999999
TEST_12733,73.87001500000001
TEST_12734,80.488433
TEST_12735,78.42527900000002
TEST_12736,81.57261799999993
TEST_12737,75.193079
TEST_12738,82.93117900000009
TEST_12739,74.06038299999992
TEST_12740,82.77916999999997
TEST_12741,75.41810200000006
TEST_12742,78.27519000000011
TEST_12743,77.88692799999995
TEST_12744,76.57047700000003
TEST_12745,75.82564999999992
TEST_12746,76.3040179999999
TEST_12747,73.77972400000003
TEST_12748,80.86605400000003
TEST_12749,77.46928500000004
TEST_12750,75.20115200000001
TEST_12751,74.63049699999999
TEST_12752,72.80684500000002
TEST_12753,79.75027299999998
TEST_12754,76.848873
TEST_12755,73.05960200000003
TEST_12756,81.72230700000001
TEST_12757,75.5795940000001
TEST_12758,75.21060100000005
TEST_12759,72.824221
TEST_12760,78.85577099999993
TEST_12761,83.29574499999998
TEST_12762,78.13480300000002
TEST_12763,80.7111669999999
TEST_12764,73.94568500000005
TEST_12765,78.69585300000001
TEST_12766,76.63517799999995
TEST_12767,76.90469500000007
TEST_12768,78.00931099999998
TEST_12769,73.702491
TEST_12770,78.80714100000009
TEST_12771,79.69284599999996
TEST_12772,78.18461900000011
TEST_12773,77.26902499999994
TEST_12774,79.13027799999998
TEST_12775,81.18011699999992
TEST_12776,75.85661599999992
TEST_12777,83.42842500000005
TEST_12778,79.143203
TEST_12779,76.75882599999998
TEST_12780,80.72804100000006
TEST_12781,79.95968699999997
TEST_12782,75.88638900000007
TEST_12783,79.54933799999998
TEST_12784,77.61065499999994
TEST_12785,78.813993
TEST_12786,76.01311400000004
TEST_12787,79.14902699999995
TEST_12788,80.31382900000008
TEST_12789,81.58290099999994
TEST_12790,74.84928599999998
TEST_12791,79.80996499999988
TEST_12792,79.21208999999996
TEST_12793,81.95764100000001
TEST_12794,82.85342599999996
TEST_12795,80.30214700000006
TEST_12796,77.70563600000003
TEST_12797,78.00511300000005
TEST_12798,74.98073100000003
TEST_12799,79.63488900000002
TEST_12800,79.03498499999996
TEST_12801,77.95861000000001
TEST_12802,81.42229899999992
TEST_12803,80.40815500000004
TEST_12804,80.1300000000001
TEST_12805,79.11708600000004
TEST_12806,78.575288
TEST_12807,76.65049900000001
TEST_12808,74.35305500000001
TEST_12809,77.32383999999988
TEST_12810,76.66006999999998
TEST_12811,75.97202399999995
TEST_12812,74.33057899999999
TEST_12813,81.81909500000005
TEST_12814,78.76462699999995
TEST_12815,76.80726000000006
TEST_12816,78.65332800000003
TEST_12817,76.4695189999999
TEST_12818,77.0502360000001
TEST_12819,79.58964399999996
TEST_12820,71.488275
TEST_12821,79.03511500000002
TEST_12822,79.29897499999997
TEST_12823,77.42829599999997
TEST_12824,83.02139099999997
TEST_12825,78.66902900000002
TEST_12826,77.20528799999994
TEST_12827,77.13894899999997
TEST_12828,75.27877999999998
TEST_12829,76.33461199999998
TEST_12830,81.58288100000003
TEST_12831,75.40112899999998
TEST_12832,79.04698400000002
TEST_12833,82.44154099999994
TEST_12834,81.97793999999989
TEST_12835,76.66580600000012
TEST_12836,81.61134699999998
TEST_12837,75.213113
TEST_12838,78.24544000000009
TEST_12839,76.54871299999992
TEST_12840,75.18745100000002
TEST_12841,75.32218299999995
TEST_12842,79.02689299999996
TEST_12843,75.45529800000004
TEST_12844,76.49803000000001
TEST_12845,80.42618700000003
TEST_12846,79.45359900000003
TEST_12847,76.86173100000006
TEST_12848,68.752059
TEST_12849,79.80992499999995
TEST_12850,80.86455799999995
TEST_12851,81.04865900000009
TEST_12852,75.28448200000003
TEST_12853,79.760556
TEST_12854,72.66839799999991
TEST_12855,79.249566
TEST_12856,76.97518500000001
TEST_12857,77.24782699999987
TEST_12858,75.75557900000004
TEST_12859,75.43602300000002
TEST_12860,76.7246079999999
TEST_12861,76.76121299999998
TEST_12862,78.82102700000002
TEST_12863,79.00393600000008
TEST_12864,79.66886800000003
TEST_12865,74.886732
TEST_12866,75.12400800000005
TEST_12867,75.18889500000002
TEST_12868,77.47437399999994
TEST_12869,75.053126
TEST_12870,77.9945990000001
TEST_12871,74.84926999999999
TEST_12872,77.47484199999982
TEST_12873,80.90276900000002
TEST_12874,77.29226099999997
TEST_12875,75.76628100000003
TEST_12876,80.10390799999996
TEST_12877,74.71205000000005
TEST_12878,76.85608199999997
TEST_12879,75.4230660000001
TEST_12880,73.57028999999989
TEST_12881,81.28283400000008
TEST_12882,75.37442099999997
TEST_12883,76.20600800000004
TEST_12884,72.29125899999994
TEST_12885,76.83284300000004
TEST_12886,79.85801799999997
TEST_12887,75.54337599999994
TEST_12888,78.555402
TEST_12889,80.82395700000001
TEST_12890,82.14381000000014
TEST_12891,77.88120900000001
TEST_12892,72.95726000000005
TEST_12893,77.367864
TEST_12894,80.07327800000004
TEST_12895,76.45111099999993
TEST_12896,76.38372300000005
TEST_12897,82.22098699999998
TEST_12898,78.12801400000014
TEST_12899,72.54991100000008
TEST_12900,86.53295299999999
TEST_12901,77.95649000000002
TEST_12902,75.85001100000008
TEST_12903,79.71145500000003
TEST_12904,78.87475500000004
TEST_12905,78.07221699999997
TEST_12906,76.53775099999991
TEST_12907,77.69382800000001
TEST_12908,81.74590100000002
TEST_12909,76.61041399999982
TEST_12910,83.502434
TEST_12911,76.23627699999996
TEST_12912,75.67010400000001
TEST_12913,81.99428799999998
TEST_12914,78.38559800000006
TEST_12915,76.39121600000016
TEST_12916,79.87792099999993
TEST_12917,83.07065300000016
TEST_12918,75.44976199999998
TEST_12919,76.04604300000003
TEST_12920,75.86817699999995
TEST_12921,73.27069500000007
TEST_12922,79.96255999999995
TEST_12923,79.28562599999995
TEST_12924,73.56172599999998
TEST_12925,75.861742
TEST_12926,80.99221599999996
TEST_12927,80.56270999999994
TEST_12928,77.33400199999994
TEST_12929,79.68410300000001
TEST_12930,77.86218799999997
TEST_12931,76.19606899999997
TEST_12932,75.45477100000001
TEST_12933,80.25405900000004
TEST_12934,79.14473299999997
TEST_12935,74.06269200000004
TEST_12936,79.88684200000003
TEST_12937,75.17282000000009
TEST_12938,72.54498600000002
TEST_12939,73.62362500000002
TEST_12940,72.27053399999998
TEST_12941,78.46163199999992
TEST_12942,80.37707199999994
TEST_12943,77.620227
TEST_12944,86.30395199999997
TEST_12945,73.39775199999997
TEST_12946,77.672885
TEST_12947,80.51640400000021
TEST_12948,75.25837399999995
TEST_12949,75.79566100000004
TEST_12950,81.983631
TEST_12951,77.56468500000004
TEST_12952,75.09016999999999
TEST_12953,79.6999
TEST_12954,79.78031399999995
TEST_12955,79.46744999999999
TEST_12956,74.96639399999991
TEST_12957,82.08541200000008
TEST_12958,79.07852800000003
TEST_12959,73.078446
TEST_12960,78.00563399999994
TEST_12961,83.68359600000007
TEST_12962,77.35328299999998
TEST_12963,82.85582799999999
TEST_12964,78.15762899999999
TEST_12965,72.12411399999989
TEST_12966,78.01268399999998
TEST_12967,84.96196500000008
TEST_12968,76.46692900000015
TEST_12969,75.05567500000005
TEST_12970,72.85881300000005
TEST_12971,81.78508400000001
TEST_12972,78.90841
TEST_12973,75.51085400000005
TEST_12974,77.08099499999993
TEST_12975,75.83742999999998
TEST_12976,79.61496100000001
TEST_12977,76.04053500000003
TEST_12978,83.30721399999992
TEST_12979,73.73840399999996
TEST_12980,76.02240300000004
TEST_12981,76.48799399999993
TEST_12982,84.37035800000005
TEST_12983,75.85887500000001
TEST_12984,77.90561700000003
TEST_12985,74.19238000000004
TEST_12986,75.83575400000007
TEST_12987,78.61840399999993
TEST_12988,74.88241700000005
TEST_12989,75.33894399999997
TEST_12990,85.37664299999993
TEST_12991,79.83433199999996
TEST_12992,81.75370099999998
TEST_12993,74.099881
TEST_12994,80.76604900000001
TEST_12995,82.59150399999999
TEST_12996,74.42997699999997
TEST_12997,77.796763
TEST_12998,72.08763000000002
TEST_12999,79.44361599999992
TEST_13000,80.76050100000002
TEST_13001,75.07603599999999
TEST_13002,72.67415899999995
TEST_13003,75.96517600000004
TEST_13004,78.84701000000001
TEST_13005,82.07028700000001
TEST_13006,72.80273999999997
TEST_13007,75.1300000000001
TEST_13008,78.3743520000001
TEST_13009,75.3177009999999
TEST_13010,78.03074799999992
TEST_13011,78.4034630000001
TEST_13012,79.41944499999994
TEST_13013,77.695542
TEST_13014,74.630594
TEST_13015,83.56601199999997
TEST_13016,75.03121999999989
TEST_13017,78.73099199999986
TEST_13018,82.48539699999994
TEST_13019,75.64669299999994
TEST_13020,81.18307199999987
TEST_13021,79.843543
TEST_13022,74.76802000000006
TEST_13023,75.27750800000008
TEST_13024,79.94768400000004
TEST_13025,81.20755399999999
TEST_13026,74.92668800000007
TEST_13027,74.0580840000001
TEST_13028,78.59044500000002
TEST_13029,78.89375599999995
TEST_13030,73.60881599999992
TEST_13031,75.87956399999999
TEST_13032,83.16045999999989
TEST_13033,82.57243500000013
TEST_13034,76.86064500000006
TEST_13035,77.13699100000004
TEST_13036,77.26926900000004
TEST_13037,77.1944880000001
TEST_13038,77.84699400000008
TEST_13039,75.15780200000003
TEST_13040,80.53204400000003
TEST_13041,80.19279799999998
TEST_13042,77.59260700000007
TEST_13043,78.14804399999997
TEST_13044,81.36199299999993
TEST_13045,77.722581
TEST_13046,79.87608199999997
TEST_13047,75.83304599999998
TEST_13048,76.77989000000004
TEST_13049,76.90386899999997
TEST_13050,76.88159000000005
TEST_13051,79.927374
TEST_13052,73.06449599999995
TEST_13053,74.29873600000002
TEST_13054,76.06630100000004
TEST_13055,75.63194499999994
TEST_13056,81.35914699999994
TEST_13057,79.34713500000002
TEST_13058,77.76689699999999
TEST_13059,78.35996299999992
TEST_13060,79.46931899999994
TEST_13061,76.32829700000003
TEST_13062,82.824445
TEST_13063,75.3199799999999
TEST_13064,77.73625700000002
TEST_13065,79.69793800000002
TEST_13066,75.90897400000007
TEST_13067,80.34707199999995
TEST_13068,79.15438800000001
TEST_13069,79.791428
TEST_13070,72.62911299999996
TEST_13071,75.33480700000003
TEST_13072,80.10914899999997
TEST_13073,80.72436400000001
TEST_13074,72.87515499999996
TEST_13075,76.54105099999994
TEST_13076,79.84156900000013
TEST_13077,75.49814099999992
TEST_13078,75.70734999999992
TEST_13079,74.27063999999983
TEST_13080,78.05296099999994
TEST_13081,76.32078599999996
TEST_13082,78.13037500000002
TEST_13083,81.03690499999999
TEST_13084,72.57319000000003
TEST_13085,76.74160799999994
TEST_13086,81.15859200000001
TEST_13087,79.47577400000002
TEST_13088,80.20152900000004
TEST_13089,71.3053000000001
TEST_13090,75.16742800000006
TEST_13091,74.51540999999999
TEST_13092,76.89052299999999
TEST_13093,74.95422000000003
TEST_13094,75.82461299999989
TEST_13095,80.59201799999988
TEST_13096,74.08446899999996
TEST_13097,79.13073600000008
TEST_13098,81.04236299999997
TEST_13099,81.76929899999999
TEST_13100,77.40890999999995
TEST_13101,75.11400199999997
TEST_13102,80.14349699999988
TEST_13103,79.04799800000002
TEST_13104,75.915788
TEST_13105,73.72589199999999
TEST_13106,73.97401599999993
TEST_13107,76.77609200000002
TEST_13108,82.04541300000004
TEST_13109,76.99489700000008
TEST_13110,78.72772600000003
TEST_13111,72.68238299999996
TEST_13112,76.85147599999998
TEST_13113,80.67093799999992
TEST_13114,81.73699599999988
TEST_13115,80.93795700000003
TEST_13116,77.01983400000002
TEST_13117,74.375314
TEST_13118,79.60612899999995
TEST_13119,76.88497500000003
TEST_13120,78.41328399999992
TEST_13121,76.81393300000002
TEST_13122,78.272566
TEST_13123,73.58662099999992
TEST_13124,79.205634
TEST_13125,78.84656100000007
TEST_13126,74.84970800000004
TEST_13127,80.20595299999994
TEST_13128,76.283589
TEST_13129,73.53277700000004
TEST_13130,73.104036
TEST_13131,77.07742899999991
TEST_13132,78.65254199999997
TEST_13133,78.20316300000006
TEST_13134,75.56694200000004
TEST_13135,76.07051200000004
TEST_13136,79.49606400000009
TEST_13137,79.34090400000002
TEST_13138,79.52545099999999
TEST_13139,80.94203700000004
TEST_13140,72.91332200000002
TEST_13141,79.99038999999998
TEST_13142,77.74926599999995
TEST_13143,74.713307
TEST_13144,80.28803000000009
TEST_13145,77.01288900000003
TEST_13146,76.00306199999997
TEST_13147,78.52139099999992
TEST_13148,79.50409899999997
TEST_13149,81.5929450000001
TEST_13150,73.29696700000002
TEST_13151,75.47688199999997
TEST_13152,82.999146
TEST_13153,74.49645799999996
TEST_13154,81.88136099999988
TEST_13155,80.71498399999989
TEST_13156,77.84053400000006
TEST_13157,77.36784799999998
TEST_13158,74.66291300000002
TEST_13159,79.46395600000014
TEST_13160,77.28138899999999
TEST_13161,79.89183699999997
TEST_13162,77.81158200000003
TEST_13163,79.41218399999993
TEST_13164,82.16845400000004
TEST_13165,80.36350300000002
TEST_13166,74.98925300000008
TEST_13167,73.80517499999992
TEST_13168,79.17919799999993
TEST_13169,74.76476999999997
TEST_13170,77.98227400000005
TEST_13171,75.39504299999994
TEST_13172,83.6852710000001
TEST_13173,81.49493200000009
TEST_13174,78.66940099999995
TEST_13175,77.59505000000001
TEST_13176,82.08744600000001
TEST_13177,76.3496689999999
TEST_13178,77.09665799999999
TEST_13179,76.33378399999991
TEST_13180,77.66785799999997
TEST_13181,75.944173
TEST_13182,77.46113500000004
TEST_13183,80.91454400000013
TEST_13184,74.64675800000002
TEST_13185,77.26038100000004
TEST_13186,79.42505999999986
TEST_13187,78.01721599999996
TEST_13188,72.84023800000006
TEST_13189,75.899599
TEST_13190,80.06037299999994
TEST_13191,81.39102300000002
TEST_13192,78.44321800000006
TEST_13193,77.58687300000003
TEST_13194,76.64451499999998
TEST_13195,82.34411600000004
TEST_13196,74.80181600000012
TEST_13197,73.98770900000002
TEST_13198,74.83994200000014
TEST_13199,80.60431900000009
TEST_13200,78.15117100000005
TEST_13201,78.20779099999997
TEST_13202,75.32613800000013
TEST_13203,82.12897400000001
TEST_13204,80.40403400000002
TEST_13205,81.92161900000002
TEST_13206,81.43249200000008
TEST_13207,75.96852199999996
TEST_13208,76.77592000000003
TEST_13209,74.72954100000004
TEST_13210,76.55000000000014
TEST_13211,81.42103600000007
TEST_13212,79.37658499999999
TEST_13213,76.80263600000009
TEST_13214,77.49777000000003
TEST_13215,77.627625
TEST_13216,74.98695199999993
TEST_13217,84.67794999999984
TEST_13218,72.79251000000008
TEST_13219,75.80978099999996
TEST_13220,74.18512800000002
TEST_13221,76.50569999999999
TEST_13222,83.53267799999998
TEST_13223,77.33304700000004
TEST_13224,83.57745499999997
TEST_13225,80.63249999999995
TEST_13226,83.65651399999992
TEST_13227,80.31649399999996
TEST_13228,77.32699599999998
TEST_13229,78.455653
TEST_13230,77.46909000000004
TEST_13231,78.06852600000012
TEST_13232,76.69223600000001
TEST_13233,80.26313499999998
TEST_13234,79.93503999999993
TEST_13235,77.616007
TEST_13236,78.92904400000012
TEST_13237,75.76431100000008
TEST_13238,77.22800800000007
TEST_13239,80.78602700000002
TEST_13240,79.89444199999998
TEST_13241,74.84093099999998
TEST_13242,69.68519000000005
TEST_13243,83.22662399999996
TEST_13244,75.51192599999996
TEST_13245,82.6308810000001
TEST_13246,81.94347499999995
TEST_13247,78.25414700000002
TEST_13248,75.81803099999996
TEST_13249,77.86585799999993
TEST_13250,76.06312800000003
TEST_13251,80.1519010000001
TEST_13252,81.95751899999999
TEST_13253,83.29533600000006
TEST_13254,76.22989299999986
TEST_13255,74.11119999999997
TEST_13256,76.98311300000005
TEST_13257,76.10653799999999
TEST_13258,78.97104000000003
TEST_13259,80.69658399999999
TEST_13260,79.23688100000004
TEST_13261,83.56331300000006
TEST_13262,79.08023499999999
TEST_13263,77.64739400000008
TEST_13264,81.37261400000001
TEST_13265,80.51042599999991
TEST_13266,75.23339499999999
TEST_13267,77.70647000000008
TEST_13268,77.1767989999999
TEST_13269,77.30212999999986
TEST_13270,78.54820699999998
TEST_13271,78.35557499999993
TEST_13272,82.70014899999995
TEST_13273,82.11062999999999
TEST_13274,71.33735600000009
TEST_13275,73.67334099999998
TEST_13276,78.505129
TEST_13277,79.968997
TEST_13278,78.93278700000002
TEST_13279,80.416502
TEST_13280,75.07799300000012
TEST_13281,74.019801
TEST_13282,82.98512800000007
TEST_13283,72.40186600000001
TEST_13284,75.71495699999996
TEST_13285,76.33031899999999
TEST_13286,76.11693199999998
TEST_13287,78.44876599999998
TEST_13288,83.1525470000001
TEST_13289,76.39746799999988
TEST_13290,76.17814299999995
TEST_13291,78.01797100000013
TEST_13292,77.24950600000004
TEST_13293,76.17251400000004
TEST_13294,83.91706300000007
TEST_13295,74.01784100000003
TEST_13296,77.56553799999998
TEST_13297,84.36872899999997
TEST_13298,73.26796899999992
TEST_13299,79.03221500000001
TEST_13300,86.069123
TEST_13301,77.25687399999995
TEST_13302,74.87389400000002
TEST_13303,82.44262299999984
TEST_13304,80.48916500000006
TEST_13305,82.00106200000008
TEST_13306,80.99081399999992
TEST_13307,77.09044300000002
TEST_13308,78.34943299999998
TEST_13309,75.29216800000006
TEST_13310,74.68612100000001
TEST_13311,83.40370500000006
TEST_13312,73.559146
TEST_13313,80.3474879999999
TEST_13314,75.88686500000006
TEST_13315,85.57909599999994
TEST_13316,74.69554
TEST_13317,74.52377900000006
TEST_13318,74.32886199999997
TEST_13319,81.10967500000002
TEST_13320,75.36221499999999
TEST_13321,72.63191399999995
TEST_13322,84.13109300000005
TEST_13323,80.3862879999999
TEST_13324,79.55401999999991
TEST_13325,72.69135899999993
TEST_13326,75.24555900000013
TEST_13327,78.47043999999997
TEST_13328,78.49469999999998
TEST_13329,75.14533900000006
TEST_13330,77.28824500000002
TEST_13331,76.81696799999996
TEST_13332,79.19711099999994
TEST_13333,74.74180099999994
TEST_13334,78.11786800000006
TEST_13335,80.68885699999994
TEST_13336,77.4611660000001
TEST_13337,74.63569800000003
TEST_13338,80.14730799999995
TEST_13339,73.80670700000005
TEST_13340,78.85850999999994
TEST_13341,76.00176499999992
TEST_13342,79.63761600000005
TEST_13343,78.88502300000002
TEST_13344,82.40531499999993
TEST_13345,75.22387399999998
TEST_13346,78.94914300000003
TEST_13347,77.519998
TEST_13348,79.31682000000012
TEST_13349,79.03530500000002
TEST_13350,82.80124800000002
TEST_13351,75.17861799999996
TEST_13352,73.39613800000001
TEST_13353,75.54542000000009
TEST_13354,83.26584800000005
TEST_13355,78.06386900000008
TEST_13356,77.32494400000006
TEST_13357,76.89821100000006
TEST_13358,73.78582400000005
TEST_13359,75.081941
TEST_13360,79.00278099999994
TEST_13361,76.46408999999996
TEST_13362,75.43342700000004
TEST_13363,75.46621099999994
TEST_13364,75.45943200000006
TEST_13365,80.31709099999999
TEST_13366,78.30690800000013
TEST_13367,78.39273100000004
TEST_13368,75.75331999999996
TEST_13369,78.73974900000003
TEST_13370,79.60512099999994
TEST_13371,77.081193
TEST_13372,78.89167099999999
TEST_13373,80.31524200000018
TEST_13374,77.42181700000003
TEST_13375,78.522579
TEST_13376,74.15056700000002
TEST_13377,75.51638399999997
TEST_13378,78.86370300000003
TEST_13379,72.478934
TEST_13380,77.90407099999999
TEST_13381,79.766493
TEST_13382,81.39112100000004
TEST_13383,79.80617000000002
TEST_13384,82.03423599999991
TEST_13385,79.82151699999987
TEST_13386,74.93804100000007
TEST_13387,77.166763
TEST_13388,80.23839799999998
TEST_13389,78.55269499999994
TEST_13390,81.66513899999997
TEST_13391,78.35870200000001
TEST_13392,74.89854800000003
TEST_13393,74.889025
TEST_13394,75.67201099999997
TEST_13395,78.45736200000005
TEST_13396,76.4908949999999
TEST_13397,77.62691699999999
TEST_13398,79.20668200000006
TEST_13399,77.96354699999999
TEST_13400,83.47828400000007
TEST_13401,73.385501
TEST_13402,72.81401400000006
TEST_13403,78.68468999999993
TEST_13404,75.18924800000006
TEST_13405,79.44372099999995
TEST_13406,77.11988900000001
TEST_13407,76.78472100000003
TEST_13408,80.50928400000019
TEST_13409,75.73690099999988
TEST_13410,77.51912500000006
TEST_13411,83.25009699999991
TEST_13412,82.20281500000003
TEST_13413,74.944725
TEST_13414,83.47312599999998
TEST_13415,79.584483
TEST_13416,78.94604099999994
TEST_13417,78.44169600000008
TEST_13418,75.70744599999999
TEST_13419,80.00460799999995
TEST_13420,77.98313200000004
TEST_13421,75.235083
TEST_13422,78.25306000000003
TEST_13423,76.71758499999989
TEST_13424,78.31938000000005
TEST_13425,73.18145999999993
TEST_13426,78.22493600000004
TEST_13427,74.86123300000004
TEST_13428,79.87322200000006
TEST_13429,83.95267799999998
TEST_13430,78.17047999999996
TEST_13431,72.40408399999997
TEST_13432,74.81539799999993
TEST_13433,74.62651
TEST_13434,75.54402900000004
TEST_13435,80.33503799999983
TEST_13436,83.3084819999999
TEST_13437,74.99265099999998
TEST_13438,79.44669100000003
TEST_13439,77.42999699999999
TEST_13440,75.91420799999995
TEST_13441,79.67393899999995
TEST_13442,75.70323799999997
TEST_13443,74.07326699999997
TEST_13444,74.347938
TEST_13445,76.475573
TEST_13446,75.561322
TEST_13447,80.60367200000006
TEST_13448,75.02054300000002
TEST_13449,76.16669700000003
TEST_13450,75.70797800000003
TEST_13451,80.210022
TEST_13452,79.04179299999996
TEST_13453,75.89566400000001
TEST_13454,77.04305500000002
TEST_13455,74.87958799999993
TEST_13456,78.85741099999996
TEST_13457,79.97369899999991
TEST_13458,77.08835700000007
TEST_13459,73.51736000000004
TEST_13460,78.32246799999999
TEST_13461,76.61496599999998
TEST_13462,77.26028199999995
TEST_13463,78.01560299999994
TEST_13464,82.42572599999998
TEST_13465,76.68649999999994
TEST_13466,77.61937300000004
TEST_13467,81.29592000000004
TEST_13468,79.5849969999999
TEST_13469,76.45962100000004
TEST_13470,75.99001299999998
TEST_13471,78.537654
TEST_13472,71.00209799999999
TEST_13473,76.00299200000006
TEST_13474,81.30222299999987
TEST_13475,74.68556000000001
TEST_13476,77.02498400000003
TEST_13477,78.01459999999993
TEST_13478,80.940783
TEST_13479,75.80906
TEST_13480,78.16132099999993
TEST_13481,81.43780099999995
TEST_13482,76.90208100000001
TEST_13483,76.352961
TEST_13484,77.85170200000007
TEST_13485,83.26801099999993
TEST_13486,85.24560399999999
TEST_13487,81.56313399999998
TEST_13488,76.94235400000001
TEST_13489,79.18957599999999
TEST_13490,76.59490300000002
TEST_13491,77.96604099999996
TEST_13492,74.63617
TEST_13493,78.95091500000004
TEST_13494,79.97619100000007
TEST_13495,75.68794799999999
TEST_13496,78.96819
TEST_13497,75.95972799999996
TEST_13498,77.17417300000017
TEST_13499,77.31079700000004
TEST_13500,78.64302900000001
TEST_13501,72.11078900000003
TEST_13502,75.67688200000003
TEST_13503,73.12260900000001
TEST_13504,73.38201999999997
TEST_13505,78.40586500000003
TEST_13506,74.84555399999995
TEST_13507,73.601277
TEST_13508,72.708068
TEST_13509,76.77792199999995
TEST_13510,74.94963499999999
TEST_13511,79.55882700000005
TEST_13512,82.35566900000003
TEST_13513,75.90086300000002
TEST_13514,78.52701000000005
TEST_13515,85.22890300000003
TEST_13516,73.95077200000003
TEST_13517,74.85915699999998
TEST_13518,76.75700599999993
TEST_13519,76.22737599999999
TEST_13520,73.97567999999991
TEST_13521,75.761914
TEST_13522,72.34225000000005
TEST_13523,74.46230700000002
TEST_13524,76.31044799999992
TEST_13525,78.73975199999997
TEST_13526,79.92360699999998
TEST_13527,75.19618599999994
TEST_13528,77.75350799999998
TEST_13529,76.33484300000003
TEST_13530,78.61342599999998
TEST_13531,73.25986300000004
TEST_13532,76.47661700000003
TEST_13533,78.27731999999992
TEST_13534,81.61713599999995
TEST_13535,80.24666099999999
TEST_13536,81.03281699999998
TEST_13537,79.14550999999999
TEST_13538,77.94579900000002
TEST_13539,85.54367399999997
TEST_13540,79.97292899999997
TEST_13541,75.72489900000001
TEST_13542,73.45302499999991
TEST_13543,74.32676699999998
TEST_13544,79.46414899999999
TEST_13545,80.58940599999995
TEST_13546,80.09781099999995
TEST_13547,78.49429099999999
TEST_13548,76.77075100000003
TEST_13549,79.927124
TEST_13550,80.15870499999998
TEST_13551,75.79608099999994
TEST_13552,76.01064800000002
TEST_13553,80.13268300000001
TEST_13554,77.33514599999998
TEST_13555,81.59025900000006
TEST_13556,80.37542400000001
TEST_13557,78.972446
TEST_13558,75.0707380000001
TEST_13559,78.12523000000009
TEST_13560,71.995457
TEST_13561,75.87684399999985
TEST_13562,77.48246799999994
TEST_13563,75.65041000000002
TEST_13564,82.97240600000006
TEST_13565,74.179343
TEST_13566,73.63580600000002
TEST_13567,78.89883700000001
TEST_13568,74.99148699999996
TEST_13569,78.5143359999999
TEST_13570,79.78138199999995
TEST_13571,74.54627100000008
TEST_13572,76.72278799999995
TEST_13573,79.47505299999995
TEST_13574,76.94795399999995
TEST_13575,79.24325799999997
TEST_13576,80.17290500000006
TEST_13577,76.115573
TEST_13578,78.73038800000006
TEST_13579,79.94441700000009
TEST_13580,81.08653799999993
TEST_13581,77.8686069999999
TEST_13582,77.14028000000005
TEST_13583,76.96183699999997
TEST_13584,79.20115299999983
TEST_13585,79.69915300000004
TEST_13586,82.0279849999999
TEST_13587,74.43327099999996
TEST_13588,79.92799599999995
TEST_13589,80.68144499999995
TEST_13590,78.38203299999995
TEST_13591,77.90854
TEST_13592,78.21799500000003
TEST_13593,77.5235979999999
TEST_13594,79.92881300000005
TEST_13595,81.88812700000004
TEST_13596,78.35364099999997
TEST_13597,78.231697
TEST_13598,80.160408
TEST_13599,81.20788000000015
TEST_13600,78.78699500000002
TEST_13601,77.87911199999998
TEST_13602,78.64015399999998
TEST_13603,76.75478800000006
TEST_13604,76.26449499999995
TEST_13605,79.07215100000009
TEST_13606,78.49216200000002
TEST_13607,78.38096200000011
TEST_13608,80.64715599999995
TEST_13609,80.96982899999992
TEST_13610,75.90854200000003
TEST_13611,78.21037599999998
TEST_13612,74.76603500000002
TEST_13613,76.79361500000003
TEST_13614,79.21122299999989
TEST_13615,78.36633699999996
TEST_13616,79.17769899999996
TEST_13617,77.98780500000007
TEST_13618,78.83896300000004
TEST_13619,79.57750700000001
TEST_13620,73.22299999999998
TEST_13621,79.69523799999999
TEST_13622,76.33131300000005
TEST_13623,78.57731500000004
TEST_13624,83.89587999999998
TEST_13625,77.19078199999998
TEST_13626,78.79154899999997
TEST_13627,75.36300999999997
TEST_13628,83.39808500000005
